autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Peter's Room,The NEW way of Speedramp in Davinci Resolve,https://www.youtube.com/watch?v=Q45GCH7dtsI,Beginner Guides (Beginner Guides),133023,2025-08-09,22:17,1337,60.73,35.05,-35.84,,
Darren Mostyn,How to Grade DRONE Footage with a PRO Colorist!,https://www.youtube.com/watch?v=il409rHulr8,Beginner Guides (Beginner Guides),130954,2024-08-09,13:23,803,31.29,-35.17,-15.75,,
Darren Mostyn,Learn to PRO Color MATCH Shots in 15 mins!,https://www.youtube.com/watch?v=l3rOObH74TE,Color Grading & Wheels (Color Grading & Wheels),128840,2023-08-10,14:11,851,-16.73,-42.43,-43.34,,
Mediabee Color Lab,Contrast & Balance: The Core of Cinematic Color Grading | Davinci Resolve Tutorial,https://www.youtube.com/watch?v=62CmsM-ClAw,Color Grading & Wheels (Color Grading & Wheels),127823,2025-08-09,08:05,485,-26.52,-69.23,7.97,,
Team 2 Films,SPEED RAMPS in Davinci Resolve Version 19,https://www.youtube.com/watch?v=8hEeICvp_pQ,Beginner Guides (Beginner Guides),127656,2023-08-10,04:28,268,77.62,37.61,37.33,,
Darren Mostyn,How To Use Resolve Key - Perfect Skin Tones*,https://www.youtube.com/watch?v=azM7dQSR8To,Beginner Guides (Beginner Guides),127612,2021-08-10,08:36,516,89.0,57.18,60.82,,
Dunna Did It,The Best Davinci Resolve Shortcuts You NEED To Start Using!,https://www.youtube.com/watch?v=WP8zydfkofc,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",126929,2025-08-09,09:59,599,-23.62,102.69,75.32,,
Creative Video Tips,7 Sound Tips You Don't Know in DaVinci Resolve Fairlight,https://www.youtube.com/watch?v=_6SqINSx8L0,Fairlight Audio Mixing (Fairlight Audio Mixing),124962,2022-08-10,08:35,515,-10.91,35.0,-116.15,,
Casey Faris,Make 3D Layers in Fusion! - DaVinci Resolve Motion Graphics Tutorial,https://www.youtube.com/watch?v=VSUC2zOFPh0,Fusion Motion Graphics (Fusion Motion Graphics),124630,2025-08-09,03:56,236,-54.45,-36.26,56.59,,
Gaku Lange,The EASIEST Way to Color Grade Between Premiere and DaVinci 2025,https://www.youtube.com/watch?v=6wNyyoTrTls,Beginner Guides (Beginner Guides),123375,2025-08-09,07:48,468,91.26,-0.58,-39.47,,
Learn Color Grading,CUT page vs. EDIT page - DaVinci Resolve 16,https://www.youtube.com/watch?v=_5U00UYhXDk,Cut & Edit Page Workflows (Cut & Edit Page Workflows),123370,2019-08-11,22:40,1360,-78.54,56.44,42.62,,
Ryan Herrick,How I Create Esthetic Motion Graphics In DaVinci Resolve,https://www.youtube.com/watch?v=r7-XbIdIROk,Fusion Motion Graphics (Fusion Motion Graphics),122238,2025-10-13,14:24,864,-66.52,-39.99,73.94,,
Jason Neistadt - Filmmaker,Give Me 10 Minutes — You’ll Finally Understand DaVinci Resolve,https://www.youtube.com/watch?v=fkrc38WOyVQ,Beginner Guides (Beginner Guides),120828,2025-08-09,13:09,789,-26.61,6.82,-26.04,,
AkashKRavi,Day 2 | CUT PAGE | Master DaVinci Resolve in 7 Days!!! | DaVinci Resolve 20 Tutorial,https://www.youtube.com/watch?v=aaEv9MRGaGw,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fusion Motion Graphics)",119154,2025-08-09,01:03:06,3786,-75.78,31.81,30.06,,
Darren Mostyn,Best Tracker Tips in DaVinci Resolve - HOW TO FIX BAD TRACKING!,https://www.youtube.com/watch?v=cnWtYYM4Yfg,Fusion VFX (Fusion VFX),118539,2021-08-10,16:20,980,-3.95,-70.42,49.13,,
Cullen Kelly,Three levels of color management (and 3 things colorists get wrong),https://www.youtube.com/watch?v=_EJ7lA0bSzo,Color Transforms & LUTs (Color Transforms & LUTs),117298,2023-08-10,01:14:49,4489,-104.71,-2.45,2.5,,
Darren Mostyn,Does an IO Device Give Me Better Quality than my Computer Output ?,https://www.youtube.com/watch?v=miMFE95G0kU,Beginner Guides (Beginner Guides),112712,2022-08-10,07:19,439,75.73,-14.19,62.77,,
Jamie Fenn,Speed Ramp Transition - Davinci Resolve tutorial,https://www.youtube.com/watch?v=SNYbY3a-cgI,Beginner Guides (Beginner Guides),110122,2020-08-10,08:32,512,81.73,48.59,0.26,,
Darren Mostyn,How to IMPROVE Your D-Log M Grades with a PRO UK Colourist,https://www.youtube.com/watch?v=896vcqJijtQ,Color Grading & Wheels (Color Grading & Wheels),109552,2025-11-12,17:49,1069,-6.03,-103.85,-48.29,,
Content Creators,Watch This BEFORE Learning DaVinci Resolve,https://www.youtube.com/watch?v=Ju42GG-kFFQ,Beginner Guides (Beginner Guides),108424,2026-03-12,19:21,1161,-0.56,1.3,31.03,,
Blackmagic Design,DaVinci Resolve 17 Fusion Training - Motion Graphics in Fusion,https://www.youtube.com/watch?v=KmK4TwwdhcY,"Beginner Guides (Beginner Guides, Fusion Motion Graphics)",108245,2022-08-10,01:08:47,4127,-20.48,-11.35,100.84,,
Darren Mostyn,How to Fix Exposure Changes EASILY - Pro Tutorial for Beginners,https://www.youtube.com/watch?v=Wr_fiAxq-sE,Beginner Guides (Beginner Guides),106761,2022-08-10,07:14,434,46.1,-7.68,47.02,,
Darren Mostyn,There's a BETTER Way to Color Manage in Resolve - Don't Use CST's,https://www.youtube.com/watch?v=AW42k79BnuI,Color Transforms & LUTs (Color Transforms & LUTs),106594,2025-08-09,25:52,1552,-102.37,-47.97,-9.01,,
Joris Hermans,This Secret PRO Technique Makes Color Grading 10X Easier & Faster! DaVinci Resolve 20 Tutorial,https://www.youtube.com/watch?v=2wGqu_fOF_c,Color Grading & Wheels (Color Grading & Wheels),106567,2025-08-09,04:33,273,-36.89,-53.61,-34.98,,
Casey Faris,Stabilize Video in DaVinci Resolve 19 - The Best Way,https://www.youtube.com/watch?v=XJVHXO4kzHk,Beginner Guides (Beginner Guides),106099,2025-08-09,12:00,720,48.65,64.27,-18.87,,
Darren Mostyn,Watch these 25 mins to FULLY Understand Color Management [Beginners Guide],https://www.youtube.com/watch?v=AAeZKZ5feGA,Color Transforms & LUTs (Color Transforms & LUTs),105523,2025-08-09,25:42,1542,-86.03,-44.55,1.84,,
Cullen Kelly,DaVinci Resolve: Understanding Node Trees,https://www.youtube.com/watch?v=Ure3c6DdiVc,Fusion Motion Graphics (Fusion Motion Graphics),105097,2022-08-10,13:57,837,-85.18,-21.32,50.31,,
Casey Faris,All the Ways to MOTION TRACK in DaVinci Resolve!,https://www.youtube.com/watch?v=IsnfUkKvRWQ,Beginner Guides (Beginner Guides),104652,2025-08-09,20:04,1204,22.63,21.53,64.62,,
Darren Mostyn,Inside my PRO Grading Suite and Investments for 2025 - inc. YouTube Setup,https://www.youtube.com/watch?v=x-RqAmR7z_M,Beginner Guides (Beginner Guides),103895,2025-08-09,23:03,1383,-29.37,-16.65,13.81,,
Joris Hermans,"FAST, EASY & FREE! How to Edit a CINEMATIC Video in DaVinci Resolve 19 [Beginners Tutorial]",https://www.youtube.com/watch?v=sh5MEb5cX1M,Beginner Guides (Beginner Guides),102564,2025-08-09,15:45,945,3.8,73.84,8.49,,
Casey Faris,Making Videos in Resolve 21 - Full Course for Beginners,https://www.youtube.com/watch?v=gjxiH2Tm4JE,Beginner Guides (Beginner Guides),102368,2026-06-10,01:24:15,5055,27.11,83.11,-24.7,,
Jamie Fenn,Everything I Wish I'd Known About Speed Ramping In Davinci Resolve,https://www.youtube.com/watch?v=JjSd3xePNtI,Beginner Guides (Beginner Guides),101912,2026-02-10,24:46,1486,88.26,15.66,22.06,,
Darren Mostyn,10 PRO Broadcast Colorist Hacks IN 10 Minutes,https://www.youtube.com/watch?v=yGVP6p1f58w,Beginner Guides (Beginner Guides),100240,2023-08-10,10:14,614,-12.11,-5.67,-32.51,,
Darren Mostyn,How Good is FILM LOOK CREATOR ? - DaVinci Resolve Studio 19,https://www.youtube.com/watch?v=kWVEzG72fpc,Beginner Guides (Beginner Guides),100043,2024-08-09,15:33,933,63.85,8.0,-60.73,,
Casey Faris,7 Steps to Edit a Video in DaVinci Resolve (Start to Finish),https://www.youtube.com/watch?v=REpmmKN7EWU,Beginner Guides (Beginner Guides),99413,2026-01-11,18:52,1132,1.58,72.11,36.98,,
BR Media Pro,EVERYTHING You Need to MASTER Speed Ramping! | Davinci Resolve Tutorial,https://www.youtube.com/watch?v=HRJ8qShxTAQ,Beginner Guides (Beginner Guides),99132,2021-08-10,09:22,562,85.69,-0.16,36.39,,
Molin Guides,How to Speed Ramp in DaVinci Resolve 19 Tutorial,https://www.youtube.com/watch?v=WiQq6CFaa88,Beginner Guides (Beginner Guides),98647,2024-08-09,02:03,123,66.05,42.96,23.8,,
Darren Mostyn,Best Plugin for Resolve - HALATION | PRO Tutorial,https://www.youtube.com/watch?v=4RcgBopXIGA,Beginner Guides (Beginner Guides),98238,2022-08-10,21:53,1313,24.0,-21.89,31.96,,
Cullen Kelly,Pro Colorist Explains: CSTs vs Resolve Color Management,https://www.youtube.com/watch?v=QCRVwkhxDzw,Color Transforms & LUTs (Color Transforms & LUTs),97902,2024-08-09,07:51,471,-94.71,-12.64,16.71,,
Content Creators,"How to Edit TikToks, Reels & Shorts in DaVinci Resolve (Complete Beginner Guide)",https://www.youtube.com/watch?v=rDKw9yCx5pA,Beginner Guides (Beginner Guides),97470,2025-10-13,01:25:26,5126,-2.58,24.02,-4.21,,
The Resolve Effect,Mastering Dynamic Scaling Text Effects | Davinci Resolve 19 Tutorial (Quick & Easy!),https://www.youtube.com/watch?v=bCOrtBZSbHk,Beginner Guides (Beginner Guides),96434,2025-08-09,03:47,227,53.14,52.18,37.26,,
Daniel Batal,DaVinci Resolve's NEW Edit Page... for NOOBS!,https://www.youtube.com/watch?v=kNrNx8tbmb4,Cut & Edit Page Workflows (Cut & Edit Page Workflows),95764,2025-10-13,20:10,1210,-90.9,60.52,4.11,,
Bring Your Own Laptop,Adobe vs DaVinci Resolve – The Ultimate Showdown,https://www.youtube.com/watch?v=uN3JaO51j6o,Beginner Guides (Beginner Guides),94924,2025-08-09,16:22,982,51.28,80.89,66.54,,
Darren Mostyn,Why I cant set the Frame Rate in Resolve - EASY FIX for Beginners,https://www.youtube.com/watch?v=iCEXgKwVdBg,Beginner Guides (Beginner Guides),94496,2023-08-10,09:07,547,37.31,6.22,41.65,,
Cullen Kelly,"Davinci Resolve: ACES Explained, Part 1",https://www.youtube.com/watch?v=v8P3rshGgdM,"Color Grading & Wheels (Color Grading & Wheels, Color Transforms & LUTs)",93717,2021-08-10,11:18,678,-62.33,-56.18,-4.91,,
Zane Hoyer,How to Edit High-End Motion Graphics | DaVinci Resolve,https://www.youtube.com/watch?v=HrJjO48E_Kg,Fusion Motion Graphics (Fusion Motion Graphics),93195,2026-02-10,10:54,654,-68.68,-59.18,87.75,,
Casey Faris,Editing Gaming Videos in DaVinci Resolve - The Ultimate Beginner's Guide,https://www.youtube.com/watch?v=32LZg7c1yFc,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",91552,2025-11-12,43:02,2582,4.87,70.15,87.14,,
Casey Faris,New to DaVinci Resolve? Start Here. - The Beginner's Guide to DaVinci Resolve 19,https://www.youtube.com/watch?v=liNpzKSo8P8,Beginner Guides (Beginner Guides),91246,2025-08-09,21:32,1292,46.0,21.33,-28.78,,
Zane Hoyer,How to Edit Viral 3D Motion Graphics in DaVinci Resolve,https://www.youtube.com/watch?v=H2GWVW41eEo,Fusion Motion Graphics (Fusion Motion Graphics),90785,2026-01-11,13:49,829,-70.8,-48.23,54.61,,
Casey Faris,Learn DaVinci Resolve in JUST 10 MINUTES!,https://www.youtube.com/watch?v=3mo_vgKfYCU,Beginner Guides (Beginner Guides),89374,2026-02-10,09:39,579,-12.38,16.17,-35.86,,
Darren Mostyn,Make Your OWN SKY in SECONDS! - DaVinci Resolve 18.1 NEW Feature,https://www.youtube.com/watch?v=-_SwrbEnC6g,Beginner Guides (Beginner Guides),89054,2023-08-10,07:08,428,75.86,65.41,-42.53,,
The Modern Filmmaker,How To Remove Background Noise In Fairlight Davinci Resolve 17 | Davinci Resolve Fairlight Tutorial,https://www.youtube.com/watch?v=k_twza3AlLw,Fairlight Audio Mixing (Fairlight Audio Mixing),87506,2021-08-10,17:07,1027,-3.02,11.25,-88.77,,
Katie Steckly,Save HOURS Editing YouTube Videos in Davinci Resolve with These Tips,https://www.youtube.com/watch?v=QxxSSO8pixs,Cut & Edit Page Workflows (Cut & Edit Page Workflows),85254,2025-08-09,17:01,1021,-45.48,120.0,22.23,,
DanVinci,SUPER Smooth Speed Ramping Transition in Davinci Resolve 18 *NO PLUGINS NEEDED*,https://www.youtube.com/watch?v=OpYwEoIwRUA,Beginner Guides (Beginner Guides),85191,2023-08-10,06:55,415,120.0,33.79,9.64,,
Jason Yadlovski,DaVinci Resolve 20 Audio – Clean Up Dialogue & Add Clarity (Beginner Tutorial),https://www.youtube.com/watch?v=8DPTayE7sus,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",83731,2025-10-13,11:45,705,-5.32,68.62,-100.6,,
Greg Edits Video,"If I started using DaVinci Resolve in 2026, I’d do THIS",https://www.youtube.com/watch?v=3KHJ1qvQQNU,Cut & Edit Page Workflows (Cut & Edit Page Workflows),82946,2026-01-11,13:30,810,-73.51,51.65,-10.72,,
Darren Mostyn,Resolve Face Refine - (Pro Secrets) in 12 minutes! -  plugins tutorial,https://www.youtube.com/watch?v=A1Ddktt96VU,Beginner Guides (Beginner Guides),80342,2020-08-10,12:37,757,-0.64,-25.33,-13.3,,
Waqas Qazi,A Quick Beginner's Guide to SCOPES in Resolve,https://www.youtube.com/watch?v=sBPi9e6XC2A,"Beginner Guides (Beginner Guides, Color Grading & Wheels)",78064,2023-08-10,07:03,423,40.68,-95.96,5.78,,
Cullen Kelly,The simple thing most colorists never learn,https://www.youtube.com/watch?v=FB3lXE41R5k,Beginner Guides (Beginner Guides),77554,2026-05-11,28:36,1716,47.06,-0.86,-3.15,,
JayAreTV,Fairlight Audio Automation in DaVinci Resolve 18,https://www.youtube.com/watch?v=n7Kvn-sZ39s,Fairlight Audio Mixing (Fairlight Audio Mixing),77467,2022-08-10,10:15,615,-16.26,21.6,-103.22,,
FujiCinema,Color Grading The Moody Film Look - Day 17,https://www.youtube.com/watch?v=J1aU-zZ6ACs,Color Grading & Wheels (Color Grading & Wheels),77225,2023-08-10,04:33,273,-10.36,-99.52,6.95,,
GFXMentor,DaVinci Resolve CUT PAGE Secrets You Need to Know NOW,https://www.youtube.com/watch?v=khnGqDgCmMA,Cut & Edit Page Workflows (Cut & Edit Page Workflows),77205,2025-10-13,13:20,800,-67.77,70.11,56.26,,
Zyck Wealth,How To Edit A Dan Koe Motion Graphics Video In Davinci Resolve | Part 01,https://www.youtube.com/watch?v=TKk_1mNmJ8M,Fusion Motion Graphics (Fusion Motion Graphics),77154,2025-08-09,14:35,875,-69.95,-6.16,84.34,,
Resolve Tutorials,The Basics of 3D in Fusion | DaVinci Resolve,https://www.youtube.com/watch?v=HhjK2q1jHwA,"Beginner Guides (Beginner Guides, Fusion Motion Graphics)",76997,2025-08-09,05:28,328,-11.18,-27.6,105.66,,
Cullen Kelly,Pro colorist contrast secrets for cinematographers,https://www.youtube.com/watch?v=p4as3_ohqxw,Beginner Guides (Beginner Guides),76879,2026-05-11,21:37,1297,13.24,-21.36,-24.34,,
Casey Faris,How to Make an Animated YouTube Intro in DaVinci Resolve (2025)! - For Beginners!,https://www.youtube.com/watch?v=1QNCbSY0j_w,Beginner Guides (Beginner Guides),75793,2025-08-09,19:57,1197,-26.23,-1.03,20.25,,
Zane Hoyer,How to Edit 3D Cinematic Animations in DaVinci Resolve,https://www.youtube.com/watch?v=mahKSGRZ9l0,Beginner Guides (Beginner Guides),75129,2025-12-12,09:12,552,36.28,80.5,34.82,,
Dimitri Kastrappis,"the NEWEST, SMOOTHEST and BEST way to SPEED RAMP in Davinci Resolve",https://www.youtube.com/watch?v=zfUatDhjI6A,Beginner Guides (Beginner Guides),74103,2024-08-09,15:34,934,59.46,54.89,-10.18,,
TDCatTech,Basic Fairlight Audio Limiter | Davinci Resolve Tutorial,https://www.youtube.com/watch?v=IdItBfi4ZzM,Fairlight Audio Mixing (Fairlight Audio Mixing),74005,2019-08-11,05:35,335,-14.24,22.24,-74.04,,
Mike Russell,Create Cinematic Audio in DaVinci Resolve in Under 5 minutes!,https://www.youtube.com/watch?v=H8KhX9W9e-0,"Fairlight Audio Mixing (Fairlight Audio Mixing, Deliver & Export Settings)",73460,2024-08-09,05:00,300,-54.31,1.91,-77.18,,
Jason Yadlovski,FAIRLIGHT 101 Crash Course | How to Use Fairlight in DaVinci Resolve 18 & Make Professional Dialogue,https://www.youtube.com/watch?v=V7Dgi_RiMjc,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",72078,2023-08-10,01:14:14,4454,13.91,60.91,-89.22,,
Sergio Mota | Academy,How to Speed Ramp in Davinci Resolve FREE | NEW Easy Method,https://www.youtube.com/watch?v=dyDoa3-FYgg,Beginner Guides (Beginner Guides),71989,2025-09-13,06:09,369,73.97,24.71,-11.91,,
Darren Mostyn,NEW! AI Magic Mask TUTORIAL in DaVinci Resolve 20  - Using a Real NETFLIX Show!,https://www.youtube.com/watch?v=DmQKedj3r2E,Beginner Guides (Beginner Guides),71574,2025-08-09,07:04,424,3.31,-48.89,19.56,,
Jason Yadlovski,How I Get PERFECT AUDIO in DaVinci Resolve 19 | Fairlight Audio Editing Tutorial,https://www.youtube.com/watch?v=nZuWfzIL-Sw,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fairlight Audio Mixing)",70601,2025-08-09,17:41,1061,-56.86,65.8,-52.24,,
Justin Brown - Primal Video,DaVinci Resolve Tutorial for Beginners (2026 Update),https://www.youtube.com/watch?v=GzCVxx33yOI,Cut & Edit Page Workflows (Cut & Edit Page Workflows),70080,2026-07-10,37:56,2276,-54.82,41.25,-0.03,,
Zane Hoyer,How to Edit Stunning Motion Graphics in DaVinci Resolve,https://www.youtube.com/watch?v=mDQqfOWQvAw,Fusion Motion Graphics (Fusion Motion Graphics),69575,2025-11-12,17:18,1038,-62.51,-21.16,71.21,,
Sidney Baker-Green,DaVinci Resolve 20 Audio Tutorial | Easy Steps For Super Clear Audio,https://www.youtube.com/watch?v=IdhkdUJSTM4,Fairlight Audio Mixing (Fairlight Audio Mixing),69434,2025-08-09,12:22,742,-42.99,10.23,-120.0,,
Casey Faris,How to Start Color Grading in DaVinci Resolve - Total Beginner's Guide,https://www.youtube.com/watch?v=Wc6EAZp7pzQ,"Beginner Guides (Beginner Guides, Color Grading & Wheels)",68615,2025-11-12,20:36,1236,38.63,-94.45,-8.76,,
Kevin Stratvert,DaVinci Resolve Beginner Tutorial (15 Minutes),https://www.youtube.com/watch?v=DF95K5cNuio,"Beginner Guides (Beginner Guides, Deliver & Export Settings)",68388,2025-10-13,15:50,950,-73.73,17.39,-52.49,,
Bring Your Own Laptop,Everything You Need to Start Editing in DaVinci Resolve (2026 Edition),https://www.youtube.com/watch?v=gpsEmO_77Pc,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",67603,2026-02-10,02:35:45,9345,-13.42,92.97,67.6,,
Dylan John,Color Grading YOUR Awesome Footage! | Step-by-Step FCP Color Grading Tutorial,https://www.youtube.com/watch?v=eLahqVZ0qgg,Color Grading & Wheels (Color Grading & Wheels),67576,2025-08-09,09:43,583,-4.38,-77.79,-45.48,,
Waqas Qazi,Color Grading using Curves | DaVinci Resolve Tutorial,https://www.youtube.com/watch?v=fjtlqLqVpFY,Color Grading & Wheels (Color Grading & Wheels),67516,2019-08-11,06:25,385,-51.96,-83.28,-27.21,,
Creative Video Tips,DaVinci Resolve SPEED EDITOR Search Dial - Cut Page Tutorial,https://www.youtube.com/watch?v=Y46SNa3qTpc,Cut & Edit Page Workflows (Cut & Edit Page Workflows),66100,2021-08-10,10:07,607,-75.95,96.2,32.64,,
Surreal,Scrolling Timeline Animation in Davinci Resolve | Full Tutorial |,https://www.youtube.com/watch?v=wLK1QjgJLtk,Cut & Edit Page Workflows (Cut & Edit Page Workflows),64789,2025-08-09,01:21,81,-90.58,77.9,46.65,,
Jason Yadlovski,Audio DYNAMICS in DaVinci Resolve 17 Fairlight Tutorial | Compression | Gate | Expander | Limiter,https://www.youtube.com/watch?v=H08721S3Z38,Fairlight Audio Mixing (Fairlight Audio Mixing),64783,2021-08-10,19:35,1175,-20.31,3.16,-77.58,,
Darren Mostyn,How I ACTUALLY Read My Scopes - Pro Colourist Techniques,https://www.youtube.com/watch?v=6m3AR-hNsSw,Color Grading & Wheels (Color Grading & Wheels),63595,2025-12-12,14:08,848,-47.44,-120.0,-54.5,,
Darren Mostyn,How to use the Resolve Color page for NEWBIES - [from a PRO],https://www.youtube.com/watch?v=QeL1TJdqVRY,Beginner Guides (Beginner Guides),63541,2021-08-10,28:03,1683,22.97,20.34,-50.17,,
Blackmagic Design,DaVinci Resolve 17 Fairlight Training - Introduction to Mixing,https://www.youtube.com/watch?v=tbH2MKPnc_0,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",63290,2022-08-10,01:16:40,4600,-18.36,55.56,-71.69,,
Darren Mostyn,How to Grade Apple Log in DaVinci Resolve,https://www.youtube.com/watch?v=J_UuYr91sPo,Color Grading & Wheels (Color Grading & Wheels),63126,2024-08-09,11:16,676,-18.13,-113.69,-33.61,,
Casey Faris,Everything You Need to Start Using Fusion [in 56 Mins] - DaVinci Resolve 19 Beginner Fusion Tutorial,https://www.youtube.com/watch?v=fOKKZKSISQk,"Beginner Guides (Beginner Guides, Fusion Motion Graphics)",63070,2024-08-09,55:56,3356,8.35,-14.96,104.48,,
furulevi,How to delete Color Correction from Multiple clips? (Davinci Resolve),https://www.youtube.com/watch?v=XKBBOsjK3RU,Color Grading & Wheels (Color Grading & Wheels),62575,2022-08-10,01:10,70,7.76,-62.38,-30.62,,
Creative Video Tips,Does the DaVinci Resolve SPEED EDITOR work in the Edit Page? Tutorial,https://www.youtube.com/watch?v=a2gf1daaOpc,Cut & Edit Page Workflows (Cut & Edit Page Workflows),62414,2021-08-10,16:11,971,-85.24,113.82,35.76,,
Cullen Kelly,Secrets to Cinematic Color Grading,https://www.youtube.com/watch?v=dly2IA22Hrk,Color Grading & Wheels (Color Grading & Wheels),62207,2021-08-10,10:48,648,-24.01,-76.73,-8.62,,
Cullen Kelly,How to color manage in 2026 (the key I've always missed),https://www.youtube.com/watch?v=j4fvQPJsMv4,Color Transforms & LUTs (Color Transforms & LUTs),61844,2026-06-10,20:24,1224,-87.47,-38.88,-17.14,,
Daniel Batal,DaVinci Resolve's Fairlight Page for COMPLETE NOOBS!,https://www.youtube.com/watch?v=sxLz6r-Vqms,Fairlight Audio Mixing (Fairlight Audio Mixing),61449,2025-11-12,36:20,2180,-29.57,35.93,-82.87,,
Simply Y,Video Editing Masterclass: Beginner to Pro in 55 Minutes | Master DaVinci Resolve Like a Pro 🔥,https://www.youtube.com/watch?v=lfT2KxKBzbI,"Beginner Guides (Beginner Guides, Cut & Edit Page Workflows)",61424,2026-04-11,54:59,3299,-28.87,42.7,76.89,,
Ryan Osborne,Motion Graphics in Fusion - 8 SUPER USEFUL Skills!,https://www.youtube.com/watch?v=6GfGpEp33aw,Fusion Motion Graphics (Fusion Motion Graphics),60098,2023-08-10,12:54,774,-53.99,-54.06,67.96,,
Joel Van Beek,The NEW Way to Speed Ramp in Davinci Resolve 21 | AI Features + Updates,https://www.youtube.com/watch?v=jTn8KfScnl4,Beginner Guides (Beginner Guides),59417,2026-05-11,18:17,1097,81.28,38.84,-31.39,,
Skills Factory,DaVinci Resolve 21 - Tutorial for Beginners (2026) | Full Guide in 14 Mins!,https://www.youtube.com/watch?v=iT4V4A7QSqY,Deliver & Export Settings (Deliver & Export Settings),59349,2026-05-11,14:13,853,-60.54,6.66,-32.99,,
Casey Faris,How Masks Work in Resolve - DaVinci Resolve for Beginners,https://www.youtube.com/watch?v=hDXzOv2sONU,Beginner Guides (Beginner Guides),58872,2025-11-12,12:51,771,-17.47,31.08,12.51,,
Mike Russell,How to Edit Audio in DaVinci Resolve: Cut & Trim | Audio Editing Tutorial for Beginners 2025,https://www.youtube.com/watch?v=jCMfBxgkjiE,"Cut & Edit Page Workflows (Cut & Edit Page Workflows, Fairlight Audio Mixing)",58693,2024-08-09,03:53,233,-44.11,75.97,-42.18,,
Darren Mostyn,My SECRET DaVinci Resolve Effect | PRO Tip,https://www.youtube.com/watch?v=QqXJPl44TeY,Beginner Guides (Beginner Guides),58660,2022-08-10,09:22,562,76.41,-34.12,-42.42,,
Zane Hoyer,How to Edit Premium Motion Graphics in DaVinci Resolve,https://www.youtube.com/watch?v=Rt63XKlWoUk,Fusion Motion Graphics (Fusion Motion Graphics),58187,2026-03-12,09:48,588,-80.66,-20.67,73.24,,
Casey Faris,Fusion Explained in PLAIN LANGUAGE - DaVinci Resolve Tutorial for Beginners,https://www.youtube.com/watch?v=nWv9Wn9KAvY,Fusion Motion Graphics (Fusion Motion Graphics),57673,2026-02-10,22:12,1332,-20.72,-30.54,66.9,,
Darren Mostyn,NOW It's Useable! WHY?,https://www.youtube.com/watch?v=cm86bl0Ddi4,Beginner Guides (Beginner Guides),56937,2025-08-09,14:04,844,30.07,3.1,6.62,,
Chris' Tutorials,Guide to EVERY Audio Effect in DaVinci Resolve 17 Fairlight,https://www.youtube.com/watch?v=jd6tlw6GK3Q,"Beginner Guides (Beginner Guides, Fairlight Audio Mixing)",56707,2021-08-10,46:54,2814,-22.91,62.36,-88.15,,
River Cody,7 Simple Steps To Cinematic Color Grading (Davinci Resolve Tutorial),https://www.youtube.com/watch?v=Wbs_b0zpk-Y,"Color Grading & Wheels (Color Grading & Wheels, Fusion VFX)",55586,2026-07-30,22:19,1339,-48.2,-79.26,15.46,,
Waqas Qazi,Common Mistakes Beginners Make When Grading Dark Skin Tones | DaVinci Resolve 18 Tutorial,https://www.youtube.com/watch?v=BzFvewhn_1s,Color Grading & Wheels (Color Grading & Wheels),55261,2022-08-10,17:33,1053,-48.84,-108.41,2.15,,
Casey Faris,5 Super Useful Art & Animation Secrets in DaVinci Resolve - Fusion Motion Graphics Tutorial,https://www.youtube.com/watch?v=LVMZF3pa9Lg,Fusion Motion Graphics (Fusion Motion Graphics),54387,2024-08-09,22:11,1331,-55.56,-70.69,61.61,,
Casey Faris,Travel Map Animation in DaVinci Resolve! - Fusion Beginner Tutorial,https://www.youtube.com/watch?v=p5pU_v9kf2A,"Beginner Guides (Beginner Guides, Fusion Motion Graphics)",53864,2024-08-09,22:27,1347,-6.57,-4.84,109.92,,
Casey Faris,How to CLONE YOURSELF in DaVinci Resolve - Beginner VFX Tutorial,https://www.youtube.com/watch?v=6MVm85mY1S8,"Beginner Guides (Beginner Guides, Fusion VFX)",53565,2025-08-09,19:20,1160,11.99,-76.16,52.27,,
LexTalk,DaVinci Resolve 20 Beginner Tutorial: Edit Like a Pro (Fast!),https://www.youtube.com/watch?v=RhuJkzjsuV4,Beginner Guides (Beginner Guides),52939,2025-08-09,19:40,1180,31.89,70.39,2.23,,
Casey Faris,"Better Audio in DaVinci Resolve for Beginners! - Clear Dialogue, Mixing, Music & More!",https://www.youtube.com/watch?v=SpDvYgUC01w,Fairlight Audio Mixing (Fairlight Audio Mixing),52694,2025-10-13,24:25,1465,-53.71,21.84,-105.64,,
