autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Nemanja Sekulic,How To Animate Your Photos In Photoshop - Plotagraph Effect,https://www.youtube.com/watch?v=oRKJLLYHCko,Beginner Guides (Beginner Guides),234185,2018-08-11,23:52,1432,73.08,53.09,19.87,,
Andy Tells Things,Photoshop For Beginners: Easy Guide to Get Started!,https://www.youtube.com/watch?v=80434t3GTgA,Mockups & Branding (Mockups & Branding),220058,2024-08-09,17:54,1074,-85.16,-7.68,18.72,,
Kayleigh June,How to Dodge and Burn - Tutorial [Beauty Photography Retouching - How to Retouch Skin in Photoshop],https://www.youtube.com/watch?v=lSeVmoEvL2E,Photo Retouching & Beauty (Photo Retouching & Beauty),217196,2019-08-11,29:48,1788,-6.93,-12.06,73.94,,
Detty Studio,How to Smooth Skin and Edit Pictures in Photoshop | Frequency Separation Tutorial,https://www.youtube.com/watch?v=pXUD74IkDZw,Photo Retouching & Beauty (Photo Retouching & Beauty),215280,2023-08-10,43:45,2625,-12.69,19.17,80.45,,
Smart Graphics,Typography Poster Design in Photoshop | Masking Effect Tutorial,https://www.youtube.com/watch?v=oj_-2-E9Hto,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding, Selections & Masking)",215201,2024-08-09,01:49,109,-11.92,-62.01,-1.4,,
PiXimperfect,14 New Things Adobe Didn't Tell You! - Photoshop 27.6,https://www.youtube.com/watch?v=Pqe-btTb7jc,Beginner Guides (Beginner Guides),210872,2026-05-11,31:34,1894,-18.99,32.71,-18.73,,
The Futur,How Unmesh Dinda PixImperfect Got Millions of Subscribers On YouTube,https://www.youtube.com/watch?v=C7C8VtU8XHs,Beginner Guides (Beginner Guides),208684,2020-08-10,38:34,2314,89.03,5.72,53.29,,
WeJustClickme,Text Portrait effect - Photoshop Tutorial,https://www.youtube.com/watch?v=CbZuu31SSfk,"Photo Retouching & Beauty (Photo Retouching & Beauty, Text Effects & Typography)",207606,2023-08-10,01:42,102,-73.86,-4.76,70.75,,
Kingy AI,How To Use Adobe Generative Fill FOR FREE - No Photoshop Required! Adobe Firefly,https://www.youtube.com/watch?v=R9hO7GJf_x8,Generative AI & Firefly (Generative AI & Firefly),206896,2023-08-10,03:41,221,-68.49,22.13,-65.39,,
Doron Studio,How To Achieve A Vintage 90s Magazine Color Grade | Photoshop Tutorial,https://www.youtube.com/watch?v=3gyGF-wtEUI,Color Grading (Color Grading),204588,2023-08-10,09:21,561,-7.69,28.73,-85.83,,
PiXimperfect,Photoshop Jan 2026 Update: All 5 NEW Features Explained!,https://www.youtube.com/watch?v=76j1catauz0,Beginner Guides (Beginner Guides),200426,2026-02-10,14:13,853,32.87,-31.9,-57.16,,
Andy Tells Things,All 60+ Photoshop Tools Explained in Under 30 Minutes,https://www.youtube.com/watch?v=Dam4wNiyPII,Mockups & Branding (Mockups & Branding),192829,2024-08-09,26:20,1580,-87.41,-20.45,25.5,,
LOGO DESIGN SCHOOL,Photoshop Tutorial - Photoshop Text Effect Out of Bounds | Typography,https://www.youtube.com/watch?v=QL5lIZJkweM,Text Effects & Typography (Text Effects & Typography),192204,2024-08-09,01:50,110,-48.53,-94.65,15.38,,
Nour Art,8-Step GUIDE: Blend Images and Create Composites Like a Pro with Photoshop,https://www.youtube.com/watch?v=xSs5Lr_bOKg,Image Compositing (Image Compositing),188426,2024-08-09,59:03,3543,-84.32,57.98,50.31,,
WeJustClickme,Photo Manipulation - TYPOGRAPHY - Photoshop Tutorial,https://www.youtube.com/watch?v=ouBC72Okh8Y,"Image Compositing (Image Compositing, Text Effects & Typography)",186678,2023-08-10,02:08,128,-56.65,35.13,30.23,,
PiXimperfect,Affinity vs Photoshop: Time to Switch... Really?,https://www.youtube.com/watch?v=ogegeJhBRng,Beginner Guides (Beginner Guides),186342,2026-01-11,14:41,881,23.46,60.98,38.3,,
iGraphisto,Learn How To Create Glass Morphism Effect In Photoshop Tutorial,https://www.youtube.com/watch?v=ESSDAAJZjkE,Beginner Guides (Beginner Guides),184294,2024-08-09,02:54,174,63.49,13.64,24.84,,
PiXimperfect,Photoshop for Complete Beginners: Start Here | Lesson 1,https://www.youtube.com/watch?v=OKkWRpoIFuw,Beginner Guides (Beginner Guides),183867,2026-04-11,01:00:35,3635,-8.53,-13.28,8.64,,
Anthony Lam,Night Moon Photoshop 2020 Composition Tutorial,https://www.youtube.com/watch?v=f7KdaLmAMsw,Image Compositing (Image Compositing),181074,2021-08-10,06:41,401,-47.89,106.07,-11.12,,
PiXimperfect,5 Photoshop Tricks to Improve Any Portrait FAST!,https://www.youtube.com/watch?v=IDbjlKHPqEc,Photo Retouching & Beauty (Photo Retouching & Beauty),179636,2025-08-09,18:32,1112,-35.53,-32.03,88.83,,
PiXimperfect,5 Guaranteed Tricks to Match Subject & Background! - Photoshop Tutorial,https://www.youtube.com/watch?v=x5TbF8Tb9U0,Image Compositing (Image Compositing),179229,2023-08-10,03:54,234,-51.33,120.0,14.98,,
Tuts Gallery,Double Exposure Effect - Photoshop Tutorial #photoshoptutorial #photoshop,https://www.youtube.com/watch?v=GvpQLpbeqhY,Beginner Guides (Beginner Guides),177979,2024-08-09,04:24,264,120.0,-10.51,-5.28,,
Design syndrome,Dreamy Negative Film Light Leak effect  | Photoshop Tutorial,https://www.youtube.com/watch?v=7AH3J7ytN_s,Beginner Guides (Beginner Guides),176464,2025-08-09,12:21,741,49.63,61.7,0.49,,
TheUnlockr,How to Use Firefly Mobile (& Why It's the Only AI Generative App You Should Use),https://www.youtube.com/watch?v=jDOwFgzLih4,Generative AI & Firefly (Generative AI & Firefly),175349,2025-08-09,09:52,592,-35.87,-2.98,-65.0,,
Erjon Sopaj,High End Professional Retouch - Beauty Retouch ( Photoshop ),https://www.youtube.com/watch?v=dxyswdMJlWA,Beginner Guides (Beginner Guides),173758,2022-08-10,40:31,2431,54.91,-50.94,33.24,,
Nour Art,8-Step GUIDE: Blend Images and Create Composites Like a Pro with Photoshop ✅🔥,https://www.youtube.com/watch?v=INmkd2ztW4c,Image Compositing (Image Compositing),173674,2025-11-12,01:06:42,4002,-84.32,57.98,50.31,,
WeJustClickme,Poster Design in Photoshop for Beginners!!!,https://www.youtube.com/watch?v=XczSJoFzMzc,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",169725,2025-08-09,06:11,371,-48.94,-69.76,13.83,,
PiXimperfect,Select Transparent Objects & Match Them in Photoshop,https://www.youtube.com/watch?v=CV1WSYe9mWQ,Beginner Guides (Beginner Guides),169181,2023-08-10,17:04,1024,27.45,32.13,32.27,,
Nemanja Sekulic,Change ANY color to ANY other PRECISELY in Photoshop using Gradient Map,https://www.youtube.com/watch?v=O7nCI5t5xiI,Beginner Guides (Beginner Guides),168309,2020-08-10,10:09,609,94.59,11.65,-38.48,,
Doron Studio,Soft Airbrush Diffuse Effect | Photoshop Tutorial,https://www.youtube.com/watch?v=Q9KJphTJLBs,Beginner Guides (Beginner Guides),165936,2024-08-09,12:27,747,50.84,41.68,8.43,,
flomotion,AI Compositing Tutorial in After Effects (Firefly and Runway),https://www.youtube.com/watch?v=JZGqZWDSVPg,"Image Compositing (Image Compositing, Generative AI & Firefly)",165875,2025-10-13,07:30,450,-113.2,50.86,14.52,,
Brendan Williams,How To Edit Photos In Photoshop (In 5 Easy Steps),https://www.youtube.com/watch?v=dVThXY45jGI,Beginner Guides (Beginner Guides),165069,2023-08-10,25:12,1512,79.66,60.92,37.04,,
WeJustClickme,Text Portrait effect - Photoshop Tutorial,https://www.youtube.com/watch?v=ejMY32Nxubs,"Photo Retouching & Beauty (Photo Retouching & Beauty, Text Effects & Typography)",162213,2022-08-10,02:18,138,-73.86,-4.76,70.75,,
Bog,Learn Adobe Photoshop in 43 Minutes (2026),https://www.youtube.com/watch?v=Ppg7j0nai08,Beginner Guides (Beginner Guides),159757,2025-08-09,43:17,2597,63.88,-13.25,18.61,,
PiXimperfect,Do You REALLY Need a Tablet for Photoshop? The Truth!,https://www.youtube.com/watch?v=09sK9ZRTobw,Beginner Guides (Beginner Guides),159340,2024-08-09,10:04,604,4.45,48.1,41.73,,
AxF Studio,10 BEGINNER Photo Manipulation MISTAKES (and HOW TO FIX THEM) In Photoshop,https://www.youtube.com/watch?v=Iz5BsoG9OCM,"Beginner Guides (Beginner Guides, Image Compositing)",153002,2023-08-10,08:57,537,-18.56,77.58,64.0,,
Ronnix Photography,How To Edit and Retouch a Photo In Photoshop For Beginners | Smooth Skin and Color Grade Tutorial,https://www.youtube.com/watch?v=o3-2LPWOlT4,Photo Retouching & Beauty (Photo Retouching & Beauty),152863,2025-08-09,15:27,927,-23.67,14.32,70.0,,
Andrej Maver,Blend Image With Text in Photoshop (Tips & Tricks) - #DESIGN,https://www.youtube.com/watch?v=I6-xzqbRqzI,"Image Compositing (Image Compositing, Text Effects & Typography, Mockups & Branding)",152789,2023-08-10,00:39,39,-75.21,30.39,24.22,,
Photoshop Training Channel,Firefly: New Image Gen A.I. -  Like Midjourney But Made For Creators,https://www.youtube.com/watch?v=ewtNzcAWUSU,Generative AI & Firefly (Generative AI & Firefly),151531,2023-08-10,10:02,602,-64.99,-35.24,-68.13,,
WeJustClickme,Photoshop Text Effects,https://www.youtube.com/watch?v=xomtzP0sEVo,Text Effects & Typography (Text Effects & Typography),150931,2024-08-09,02:21,141,-36.61,-103.86,9.29,,
MDMZ,The Making of Photo Manipulation: Desert Ship | Photoshop Step-by-Step Tutorial,https://www.youtube.com/watch?v=kjZ6Lo2ssVE,Image Compositing (Image Compositing),142532,2022-08-10,26:22,1582,-33.15,83.44,-13.22,,
rafy A,Photoshop Surreal Compositing Photo Effect Tutorial,https://www.youtube.com/watch?v=AAdUihOk8z4,Image Compositing (Image Compositing),141869,2021-08-10,24:20,1460,-69.67,90.13,18.59,,
Premiere Gal,You Won't Believe How Easy Firefly Makes Product Animation,https://www.youtube.com/watch?v=34otBAb6YX8,Generative AI & Firefly (Generative AI & Firefly),141510,2025-08-09,12:00,720,-62.72,-1.86,-76.66,,
Spoon Graphics,The GRADIENT BLUR Trick for Creating GLOWING Text Effects in Photoshop,https://www.youtube.com/watch?v=t1vkTgEI2FY,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",140962,2023-08-10,05:27,327,-80.47,-60.24,7.87,,
PiXimperfect,My Top Portrait Retouching Tips and Tricks in Photoshop | 🔴 LIVE REPLAY,https://www.youtube.com/watch?v=E0jBSDaT7A0,Photo Retouching & Beauty (Photo Retouching & Beauty),139694,2017-08-11,58:41,3521,-31.02,-38.98,101.31,,
Nemanja Sekulic,How to Select ANYTHING in Photoshop,https://www.youtube.com/watch?v=92AX35LvBa8,Beginner Guides (Beginner Guides),136450,2018-08-11,36:13,2173,35.1,31.58,21.43,,
PHLEARN,Skin Retouching Basics in Photoshop,https://www.youtube.com/watch?v=FtGJ38Kem9I,"Beginner Guides (Beginner Guides, Photo Retouching & Beauty)",136409,2019-08-11,06:50,410,38.77,-56.21,66.7,,
PHLEARN,Creative Coloring with Gradient Maps in Photoshop,https://www.youtube.com/watch?v=Rb7kP-KbQVM,Beginner Guides (Beginner Guides),136271,2020-08-10,11:50,710,119.57,29.36,-17.18,,
Nemanja Sekulic,One Of The Best Color Matching Technique in Photoshop,https://www.youtube.com/watch?v=sccyzUSb4IY,Beginner Guides (Beginner Guides),135544,2018-08-11,08:31,511,66.73,47.32,-23.72,,
PHLEARN,How to Color Grade a Photo in Photoshop | Day 20,https://www.youtube.com/watch?v=zTuCTYbvxac,Color Grading (Color Grading),134108,2020-08-10,07:58,478,2.07,17.81,-74.24,,
PiXimperfect,"""B.S.T"" Method of Retouching in Photoshop (Better Than Any AI)",https://www.youtube.com/watch?v=dVkCzTqH670,"Photo Retouching & Beauty (Photo Retouching & Beauty, Generative AI & Firefly)",133451,2026-06-10,24:50,1490,-35.86,39.58,101.71,,
Envato Tuts+,Advanced Photoshop Techniques | FREE COURSE,https://www.youtube.com/watch?v=ObKsCs5mYGQ,Beginner Guides (Beginner Guides),127749,2025-08-09,47:30,2850,30.87,-11.93,-21.58,,
Nemanja Sekulic,Learn how to RECREATE a MOVIE POSTER in Photoshop!,https://www.youtube.com/watch?v=27tZlbZLCOA,Text Effects & Typography (Text Effects & Typography),127747,2021-08-10,58:30,3510,-18.42,-104.84,4.69,,
Kayleigh June,How to Dodge and Burn in Photoshop [2023 Updated Skin Retouching Tutorial],https://www.youtube.com/watch?v=prv_lrrZRr4,Photo Retouching & Beauty (Photo Retouching & Beauty),127663,2023-08-10,25:28,1528,10.45,-12.16,68.51,,
LetsPhotoshop,Photocopy Scan Lines Effect Photoshop Tutorial,https://www.youtube.com/watch?v=pd1PUGWHlKE,Beginner Guides (Beginner Guides),125120,2023-08-10,08:53,533,50.84,41.68,8.43,,
Nemanja Sekulic,Turn BLACK to any COLOR in Photoshop - Even WHITE - EASY!,https://www.youtube.com/watch?v=NPiMmF9GeYk,Beginner Guides (Beginner Guides),123190,2019-08-11,13:57,837,81.35,62.89,-51.69,,
DGH Graphic Design,Create Brutalist Poster Designs in Photoshop | Step by Step,https://www.youtube.com/watch?v=OyNcu3HRXZY,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",121777,2025-08-09,13:30,810,-60.05,-67.34,42.25,,
PiXimperfect,Amazing NEW Color Grade Feature in Photoshop: Adjustment Presets,https://www.youtube.com/watch?v=1ppczYaEBYc,Color Grading (Color Grading),121260,2024-08-09,13:43,823,15.18,9.06,-83.53,,
Nemanja Sekulic,Photo Manipulation Essentials - Photoshop COURSE,https://www.youtube.com/watch?v=qgPrGNuxPuU,Image Compositing (Image Compositing),120071,2020-08-10,01:33,93,-59.32,58.12,11.43,,
Brendan Williams,5 POWERFUL Ways To Color Grade Images In Photoshop,https://www.youtube.com/watch?v=20IN_-o4jyU,"Beginner Guides (Beginner Guides, Color Grading)",118540,2023-08-10,12:57,777,54.74,33.79,-61.96,,
WeJustClickme,Typography Effect in Photoshop - Easy Tutorial,https://www.youtube.com/watch?v=OM2eeHTOAGU,Text Effects & Typography (Text Effects & Typography),117233,2023-08-10,03:34,214,-39.15,-105.86,23.4,,
PHLEARN,How To Create A Photoshop Action! Batch Edit Images,https://www.youtube.com/watch?v=TzBws9yIeR8,Beginner Guides (Beginner Guides),108305,2013-08-12,07:34,454,116.18,43.22,8.5,,
PHLEARN,Photoshop Basics: Three Ways to Use Blend If,https://www.youtube.com/watch?v=-8g1OJnc6dY,"Beginner Guides (Beginner Guides, Image Compositing)",106327,2025-08-09,14:50,890,-4.8,84.33,54.91,,
PHLEARN,How to Remove Blemishes from a Portrait in Photoshop | Day 23,https://www.youtube.com/watch?v=_UtPcUSLATQ,Photo Retouching & Beauty (Photo Retouching & Beauty),106201,2020-08-10,08:56,536,-49.25,-22.03,108.93,,
Simon Sez IT,Adobe Photoshop CC Beginner to Advanced Tutorial: 8.5 Hour Training Course,https://www.youtube.com/watch?v=thy-pH94kO8,Beginner Guides (Beginner Guides),102914,2024-08-09,08:36:38,30998,47.64,-5.82,-13.5,,
Seso,11 Photoshop Text Effects AMAZING For BEGINNERS! (2024),https://www.youtube.com/watch?v=BQcUrAIttjM,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",100859,2025-08-09,07:10,430,-65.21,-75.0,5.08,,
Nemanja Sekulic,How to Paint Light on a Model in Photoshop to Match the Background,https://www.youtube.com/watch?v=73WdTldhrC4,Beginner Guides (Beginner Guides),99809,2019-08-11,21:43,1303,35.23,71.73,-5.5,,
Photoshop Arthouse,Photoshop Fast & Easy Series: Best Way to Realistically SMOOTH SKIN and Remove Blemishes!,https://www.youtube.com/watch?v=utcs8Pdgt2c,Photo Retouching & Beauty (Photo Retouching & Beauty),98263,2025-08-09,04:19,259,-44.97,-9.38,120.0,,
Photoshop Essentials,How to Generate AI Images in Photoshop with Adobe Firefly,https://www.youtube.com/watch?v=2CKbKbaEulI,Generative AI & Firefly (Generative AI & Firefly),95563,2024-08-09,09:43,583,-65.45,17.33,-46.42,,
Brendan Williams,Photoshop Generative Fill - Your Ultimate Guide To AI,https://www.youtube.com/watch?v=SB60EQG2HyE,Generative AI & Firefly (Generative AI & Firefly),95112,2025-08-09,21:47,1307,-40.92,-19.65,-40.81,,
Tao Prompts,Photoshop Ai Generative Fill Tutorial! - Complete Guide,https://www.youtube.com/watch?v=lpUhDw8JAjQ,Generative AI & Firefly (Generative AI & Firefly),92300,2024-08-09,12:48,768,-58.13,-16.75,-43.29,,
PHLEARN,How to Create Lighting Effects in Photoshop,https://www.youtube.com/watch?v=O8DlkmJGsu4,Beginner Guides (Beginner Guides),92279,2019-08-11,10:39,639,75.91,11.31,7.75,,
PiXimperfect,Everything AUTOMATIC in Photoshop + FREE ACTIONS!,https://www.youtube.com/watch?v=GpO29wJ0e0g,Beginner Guides (Beginner Guides),91974,2019-08-11,08:09,489,26.5,18.83,-9.77,,
NT Photoshop,Photoshop Compositing Tutorial - Photo Manipulation - Moonlight,https://www.youtube.com/watch?v=Lf3jJL191Go,Image Compositing (Image Compositing),91038,2016-08-11,20:35,1235,-54.48,72.79,4.63,,
NT Photoshop,Photoshop Compositing Tutorial - Photo Manipulation - Advanced Lighting Effects,https://www.youtube.com/watch?v=lt3SYthACn4,Image Compositing (Image Compositing),90746,2016-08-11,21:33,1293,-70.44,54.36,-3.93,,
DesignSpire,Photoshop Smoke Effect – Simple & Very Easy Tutorial,https://www.youtube.com/watch?v=3wZPGUf8olE,Beginner Guides (Beginner Guides),90716,2025-08-09,05:46,346,89.44,40.07,4.81,,
PHLEARN,How to Sharpen a Portrait in Photoshop | Day 25,https://www.youtube.com/watch?v=cBc-tpkSpro,Photo Retouching & Beauty (Photo Retouching & Beauty),90555,2020-08-10,12:46,766,-55.04,-29.5,99.68,,
Smart Graphics,Photo Manipulation - Photoshop 2024 Tutorial,https://www.youtube.com/watch?v=LkL5Wk8V9y0,Image Compositing (Image Compositing),88918,2024-08-09,02:28,148,-39.41,82.68,16.88,,
Chrisnd Graphics,High-End Skin Retouching for Beginners  (Photoshop Tutorial),https://www.youtube.com/watch?v=kIOoUp600wc,Photo Retouching & Beauty (Photo Retouching & Beauty),88425,2024-08-09,32:24,1944,-9.09,-14.62,91.14,,
KATE CHIBULYA,My beauty RETOUCHING WORKFLOW #1 // How I retouch beauty pic in Photoshop step by step,https://www.youtube.com/watch?v=fy4NeeSjxTo,Photo Retouching & Beauty (Photo Retouching & Beauty),87217,2022-08-10,19:26,1166,-1.24,-42.29,88.37,,
WeJustClickme,Poster Design Photoshop Tutorial - v2,https://www.youtube.com/watch?v=j4MIsyv8WGA,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",87216,2024-08-09,07:28,448,-51.79,-57.61,25.55,,
PHLEARN,How to Cut Out Your Subject in Photoshop,https://www.youtube.com/watch?v=giCUu3fX1MM,Beginner Guides (Beginner Guides),86825,2014-08-12,12:06,726,50.59,28.01,-15.86,,
Dzntomi,The ONLY Photoshop course you NEED in 2026 | Complete guide,https://www.youtube.com/watch?v=ynM5LAKv86M,Beginner Guides (Beginner Guides),84843,2025-08-09,01:28:21,5301,17.43,3.68,2.69,,
PiXimperfect,Change Color in Photoshop: The EASIEST Way (1-Minute),https://www.youtube.com/watch?v=MwQcOlbsbXA,Beginner Guides (Beginner Guides),84520,2025-08-09,01:38,98,75.56,15.29,-30.98,,
Envato Tuts+,Photo Manipulation Basics | FREE COURSE,https://www.youtube.com/watch?v=crfH_JuC2lI,"Beginner Guides (Beginner Guides, Image Compositing)",83545,2024-08-09,52:14,3134,-19.44,88.12,54.19,,
Nemanja Sekulic,Layer Masks For Beginners - Photoshop Tutorial,https://www.youtube.com/watch?v=pUlcW2IhFwE,Beginner Guides (Beginner Guides),82909,2017-08-11,11:36,696,0.73,21.5,-35.01,,
Ronnix Photography,SKIN RETOUCHING STEP BY STEP  & COLOR GRADING TUTORIAL IN PHOTOSHOP | Frequency Separation,https://www.youtube.com/watch?v=AJPLYl4i8_s,"Photo Retouching & Beauty (Photo Retouching & Beauty, Color Grading)",82747,2023-08-10,22:37,1357,31.63,-6.24,95.09,,
Adobe Creative Cloud,What's New in Photoshop with Unmesh Dinda from PiXimperfect | Adobe MAX 2019 | Creative Cloud,https://www.youtube.com/watch?v=p1S3tug82mc,Beginner Guides (Beginner Guides),81547,2020-08-10,01:10:13,4213,110.48,11.64,54.49,,
PHLEARN,Eliminate Dark Circles and Brighten Eyes in Photoshop,https://www.youtube.com/watch?v=xwfzWnK2RY4,Beginner Guides (Beginner Guides),80346,2024-08-09,14:36,876,74.59,-9.54,-8.38,,
PHLEARN,How to Color Tone in Photoshop in Under 5 Minutes!,https://www.youtube.com/watch?v=VJAX6Z54s4I,Color Grading (Color Grading),80224,2019-08-11,04:24,264,8.3,23.91,-111.92,,
Nemanja Sekulic,I'M BACK! With a new fun photo manipulation tutorial!,https://www.youtube.com/watch?v=4HSaU4IS2kM,Image Compositing (Image Compositing),78200,2019-08-11,34:55,2095,-35.68,66.22,4.88,,
PHLEARN,How to Select Subjects and Refine Edges in Photoshop,https://www.youtube.com/watch?v=sP1YR8ryzYk,Selections & Masking (Selections & Masking),78029,2025-08-09,16:04,964,11.36,-62.46,-19.18,,
WeJustClickme,Design a Professional Flyer in Photoshop (Step by Step),https://www.youtube.com/watch?v=Ze2nUgmeYVI,Mockups & Branding (Mockups & Branding),76906,2026-05-11,11:39,699,-79.41,-21.78,13.3,,
Tuts Gallery,Photoshop text effects | 3D Typography | Photoshop Tutorial #photoshoptutorial #photoshop,https://www.youtube.com/watch?v=SAmqd3sono8,Text Effects & Typography (Text Effects & Typography),76680,2024-08-09,06:07,367,-37.21,-90.11,1.05,,
Nemanja Sekulic,Blending Modes in Photoshop Explained!,https://www.youtube.com/watch?v=7KDv9xjbbiE,Beginner Guides (Beginner Guides),76300,2018-08-11,38:56,2336,67.11,14.73,-8.87,,
ER Art,Typography Liquify the Middle Poster - Tutorial Photoshop CC 2021,https://www.youtube.com/watch?v=mPzrd3RFXHs,Text Effects & Typography (Text Effects & Typography),74336,2021-08-10,10:47,647,-15.93,-87.93,9.86,,
JZ Graphics,Social Media Poster Design in Photoshop | Typography Poster Design | Photoshop Tutorial,https://www.youtube.com/watch?v=i9Zf_Ozgdy8,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",74273,2025-08-09,06:52,412,-34.28,-65.98,24.78,,
PiXimperfect,7 Signs You’re a Photoshop Pro (Your Scorecard),https://www.youtube.com/watch?v=uhfdezw9_2Y,Beginner Guides (Beginner Guides),70271,2026-03-12,19:10,1150,48.62,18.04,-2.41,,
Motion Dex,Photoshop Tutorial: Modern Graphic DESIGN for Beginners,https://www.youtube.com/watch?v=0TrNkbIE0Hw,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",70129,2025-08-09,17:48,1068,-47.17,-44.68,2.0,,
Brendan Williams,Get Next-Level Colors With Gradient Maps In Photoshop,https://www.youtube.com/watch?v=j_KUiwKwFV8,Beginner Guides (Beginner Guides),69442,2024-08-09,12:40,760,113.09,31.9,-25.5,,
Adobe and Adobe Firefly,Transform Images into Animations with Photoshop and Adobe Firefly | Adobe,https://www.youtube.com/watch?v=2PfL01ORtlc,Generative AI & Firefly (Generative AI & Firefly),69358,2025-12-12,15:42,942,-73.62,7.66,-54.18,,
Ronnix Photography,How To Edit Photo In Photoshop | Skin Retouching and Colour Grading Tutorial,https://www.youtube.com/watch?v=yz_BdR7zWL8,Photo Retouching & Beauty (Photo Retouching & Beauty),67773,2025-08-09,16:57,1017,-22.98,4.43,82.87,,
Teelens Visual,HIGH END SKIN RETOUCHING FOR BEGINNERS: A step by step Tutorial,https://www.youtube.com/watch?v=TR3fB7o-Rno,Photo Retouching & Beauty (Photo Retouching & Beauty),67344,2025-08-09,14:36,876,4.09,-29.99,94.63,,
Learning Screen,Fantasy Photo Manipulation Speed Art | Photoshop Tutorial,https://www.youtube.com/watch?v=QtBN0MPIxvg,Image Compositing (Image Compositing),66890,2025-08-09,19:28,1168,-18.96,75.67,15.94,,
grapexels,Skin Retouching - Best Photoshop Tutorial | Face Retouching,https://www.youtube.com/watch?v=zHZ4eoTgg-0,Photo Retouching & Beauty (Photo Retouching & Beauty),66723,2024-08-09,04:19,259,-30.45,10.71,96.1,,
PiXimperfect,Pro Skin Sharpening with Hidden Frequency Separation Trick! - Photoshop Tutorial,https://www.youtube.com/watch?v=Ob4bdRUS5ck,Photo Retouching & Beauty (Photo Retouching & Beauty),66405,2026-07-10,07:06,426,22.19,24.39,83.71,,
PHLEARN,How to Dodge & Burn in Photoshop,https://www.youtube.com/watch?v=VJbqGevHt5I,Beginner Guides (Beginner Guides),65925,2025-08-09,17:25,1045,45.66,12.92,53.72,,
PHLEARN,Welcome to 30 Days of Photoshop 2025 Edition - INTRO,https://www.youtube.com/watch?v=78MCz6BpeXM,Beginner Guides (Beginner Guides),65246,2025-09-13,03:10,190,28.04,97.9,32.8,,
The Futur,The Secret To Making Money w/ Unmesh Dinda PixImperfect,https://www.youtube.com/watch?v=dyyemDtFSkc,Beginner Guides (Beginner Guides),64263,2020-08-10,03:35,215,80.57,-10.83,59.84,,
Adobe Photoshop,Fundamentals of Compositing Images | Photoshop in Five | Adobe Photoshop,https://www.youtube.com/watch?v=p1nkKOWKzYc,Image Compositing (Image Compositing),63398,2024-08-09,08:51,531,-91.61,85.07,25.53,,
Teelens Visual,How To Smooth Skin With Retouching Academy Photoshop Plugin | Frequency Separation,https://www.youtube.com/watch?v=AVmbQ5JQ6cs,Photo Retouching & Beauty (Photo Retouching & Beauty),61698,2024-08-09,10:12,612,-0.25,20.69,89.92,,
PHLEARN,How to Use the Sharpening Tool in Photoshop,https://www.youtube.com/watch?v=tFEvAmVguw8,Beginner Guides (Beginner Guides),61017,2025-08-09,10:13,613,1.99,37.86,-0.79,,
Lineworks,How to Create Circular Distortion Typography Poster | Photoshop Tutorial | Lineworks,https://www.youtube.com/watch?v=XrOt9vD5m4M,Text Effects & Typography (Text Effects & Typography),61003,2020-08-10,06:43,403,-28.0,-94.81,32.95,,
PiXimperfect,How Does RGB Work? Channels in Photoshop,https://www.youtube.com/watch?v=Gv3l0SO9WHc,Beginner Guides (Beginner Guides),60760,2017-08-11,11:11,671,105.59,15.83,14.99,,
Terry Vander Heiden,Photoshop for Beginners  -  Lesson One - Set Up (Free Class),https://www.youtube.com/watch?v=n0dShWW08y4,Beginner Guides (Beginner Guides),59720,2024-08-09,23:30,1410,-1.46,-3.18,-23.29,,
Photo Feaver,How to Use the Selective Colour Adjustment Layer in Photoshop 2021,https://www.youtube.com/watch?v=AEkX-UO1RSE,Beginner Guides (Beginner Guides),57335,2021-08-10,16:06,966,28.91,4.92,-47.01,,
DGH Graphic Design,How To Create Grunge Posters in Photoshop | Step by Step,https://www.youtube.com/watch?v=BmqlEDGP-GY,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",55961,2025-08-09,19:16,1156,-75.3,-64.86,35.7,,
PiXimperfect,Your First Tools: Photoshop for Beginners | Lesson 2,https://www.youtube.com/watch?v=lO9cNUajts8,Beginner Guides (Beginner Guides),54918,2026-04-11,35:17,2117,2.39,-16.88,-11.39,,
Photoshop Training Channel,BEST WAY To Save Your Photoshop Color Grades and Apply Them To Any Photo! 90-Second Tip #16,https://www.youtube.com/watch?v=faDpwWow_ME,Beginner Guides (Beginner Guides),54395,2019-08-11,03:24,204,81.82,45.19,-31.48,,
Envato Tuts+,Typography Poster Design in Adobe Photoshop | FREE COURSE,https://www.youtube.com/watch?v=QSNee4z-D-E,"Text Effects & Typography (Text Effects & Typography, Mockups & Branding)",54212,2020-08-10,01:40:18,6018,-29.81,-68.07,10.56,,
