autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
macProVideoDotCom,Sibelius 7 102: Piano Score Project - 14. Enharmonic Notes and Chords,https://www.youtube.com/watch?v=UuHPzLbSiz0,"Score Formatting (Score Formatting, Arranging & Orchestration, Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",5269,2012-08-12,04:31,271,9.74,49.15,25.86,,
Avid,Sibelius Quick Tips: Textures,https://www.youtube.com/watch?v=5EOVGFpEesQ,Beginner Guides (Beginner Guides),5215,2024-08-09,02:12,132,5.08,-79.03,3.43,,
İlkay Bora Öder,Lightning Sibelius - How to Prepare Multiple Movement Music Piece Layout?,https://www.youtube.com/watch?v=MkAu-yZxo9Y,Score Formatting (Score Formatting),5204,2023-08-10,04:09,249,4.56,107.64,13.07,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Arrange Feature,https://www.youtube.com/watch?v=7VVC0pI3_K4,Beginner Guides (Beginner Guides),5088,2022-08-10,02:03,123,-67.59,-25.09,76.45,,
LoNoteMusic,Sibelius 7.5 Tutorial Series No4 - QWERTY Note Input,https://www.youtube.com/watch?v=buj43cT_9c4,Note Input Methods (Note Input Methods),4877,2018-08-11,07:07,427,-4.43,18.99,-77.43,,
A Joe-Blog Composer,NotePeformer 3: Playback never sounded better! (Sibelius/Finale/Dorico),https://www.youtube.com/watch?v=MUW1ngjN0Pw,Playback & NotePerformer (Playback & NotePerformer),4817,2023-08-10,08:26,506,43.45,-94.31,-16.44,,
Score Circuit,Colouring Music Notation with Sibelius,https://www.youtube.com/watch?v=OTuaXY3UsR4,Beginner Guides (Beginner Guides),4727,2020-08-10,06:53,413,-52.6,-80.96,12.54,,
Graphical MIDI Tools,Realistic guitar strumming in Sibelius,https://www.youtube.com/watch?v=mXYygqTwNnE,"Score Formatting (Score Formatting, Lead Sheets & Chord Symbols)",4704,2023-08-10,00:25,25,26.81,66.36,-4.55,,
Score Circuit,Sibelius Pro Document Setup,https://www.youtube.com/watch?v=nWulHxk8HEk,Score Formatting (Score Formatting),4669,2023-08-10,06:34,394,-26.9,60.36,4.71,,
Educator.com,Sibelius: MIDI Keyboard & Flexi Time,https://www.youtube.com/watch?v=SO4WmTGukyQ,Note Input Methods (Note Input Methods),4600,2013-08-12,02:34,154,-2.96,-15.25,-108.28,,
jordanweimusic,Sibelius Tutorial - Scoring a lead sheet in under 10min,https://www.youtube.com/watch?v=kb70ICp6nS8,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),4544,2020-08-10,11:27,687,37.6,21.61,60.51,,
macProVideoDotCom,Sibelius 7 101: Lead Sheet Project - 11. Basic Editing,https://www.youtube.com/watch?v=YsW2UA9m8WI,"Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",4522,2012-08-12,05:33,333,66.55,29.5,28.0,,
NYC Music Services,Notation Express for Sibelius - Dynamics,https://www.youtube.com/watch?v=1OFNboHOVRU,Beginner Guides (Beginner Guides),4454,2019-08-11,00:42,42,-35.99,-85.51,37.8,,
Avid,Sibelius Tips & Tricks: Loop Playback,https://www.youtube.com/watch?v=pb-lYFGdyCM,Playback & NotePerformer (Playback & NotePerformer),4435,2019-08-11,00:38,38,41.17,-40.93,-22.68,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Playback Configurations,https://www.youtube.com/watch?v=m0Pom1WCHbM,Playback & NotePerformer (Playback & NotePerformer),4292,2022-08-10,05:43,343,66.41,-36.41,-15.36,,
Score Circuit,Sibelius House Styles,https://www.youtube.com/watch?v=BH9uZbbTsuY,Dynamic Parts & Engraving (Dynamic Parts & Engraving),4237,2023-08-10,03:07,187,18.02,-73.14,99.67,,
Caleb Hammer | Composer,General MIDI VS NotePerformer (Sibelius),https://www.youtube.com/watch?v=pKWzuK2G-w0,Playback & NotePerformer (Playback & NotePerformer),4235,2018-08-11,09:31,571,85.92,-19.07,-28.57,,
Avid,What's New in Sibelius 2025.7,https://www.youtube.com/watch?v=CEg482Kbmu4,Beginner Guides (Beginner Guides),4192,2025-08-09,03:40,220,-40.02,-60.56,42.01,,
George Hess,Tutorial 2 - Four part writing with Sibelius,https://www.youtube.com/watch?v=koa7ZC5dPwA,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),4103,2013-08-12,07:13,433,35.87,23.76,87.33,,
souzamusicvideos,Sibelius - how to create a usable keyboard or guitar part,https://www.youtube.com/watch?v=q10w36Wan_s,Keyboard Shortcuts (Keyboard Shortcuts),3864,2011-08-13,05:46,346,-84.22,-5.03,-73.79,,
Sibelius Tips & Tricks,Sibelius 7 - How to write chords as fractions,https://www.youtube.com/watch?v=_MBqvE8SCGo,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),3752,2016-08-11,00:27,27,55.13,39.91,99.49,,
Hilary Burt Music,Sibelius Page Layout - top tips for making your lead sheet look super professional!,https://www.youtube.com/watch?v=pXYOgvz9BF8,"Score Formatting (Score Formatting, Lead Sheets & Chord Symbols)",3730,2024-08-09,05:25,325,24.92,86.49,32.67,,
macProVideoDotCom,Sibelius 7 101: Lead Sheet Project - 4. Navigating the Ribbon,https://www.youtube.com/watch?v=LHSAl4z9LEw,"Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",3679,2012-08-12,05:03,303,44.9,25.74,32.86,,
Horn Hippie Media,"NOTATE ""CHINA CYMBAL"" | DRUMSET NOTATION | Sibelius Tutorial | Composer's Guide",https://www.youtube.com/watch?v=752UBTP01b4,Lyrics & Text Annotations (Lyrics & Text Annotations),3635,2017-08-11,03:30,210,30.24,22.13,-8.91,,
Avid,Get Started Fast with Sibelius: Creating Score Subsets,https://www.youtube.com/watch?v=snbzapuo2rw,"Score Formatting (Score Formatting, Arranging & Orchestration)",3536,2023-08-10,00:59,59,-37.02,80.62,35.39,,
Score Circuit,Control Sibelius Dynamic Playback,https://www.youtube.com/watch?v=wJmpaiZfPSU,Playback & NotePerformer (Playback & NotePerformer),3429,2023-08-10,04:45,285,60.36,-55.74,-28.26,,
Score Circuit,Fast Sibelius Note Input - Part 2,https://www.youtube.com/watch?v=tV6ZMnZSq3w,"Note Input Methods (Note Input Methods, Lead Sheets & Chord Symbols)",3299,2023-08-10,05:16,316,33.28,-6.17,-77.02,,
Ruth Almgill,Sibelius note & chord input,https://www.youtube.com/watch?v=OKm4WwvFq5E,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),3252,2015-08-12,04:04,244,85.19,18.26,49.1,,
Avid,Sibelius for Mobile on iPad: AI-Powered Chord Symbols,https://www.youtube.com/watch?v=ASJjoaxFtwo,"Score Formatting (Score Formatting, Lead Sheets & Chord Symbols)",3195,2024-08-09,01:07,67,32.37,88.06,6.1,,
Sibelius Tutorials,Sibelius Alphabetic Note Input,https://www.youtube.com/watch?v=T7G5NxzrJLE,Note Input Methods (Note Input Methods),3190,2017-08-11,03:41,221,12.55,4.21,-79.99,,
Avid,Avid Online Learning — Getting Started with Sibelius,https://www.youtube.com/watch?v=axYKyNlUz0g,"Beginner Guides (Beginner Guides, Score Formatting, Arranging & Orchestration)",3151,2021-08-10,37:16,2236,-54.78,38.77,32.23,,
macProVideoDotCom,Sibelius 7 101: Lead Sheet Project - 18. Note Input Using a USB Device,https://www.youtube.com/watch?v=fpQimf5N0ws,"Note Input Methods (Note Input Methods, Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",3036,2012-08-12,04:36,276,33.0,5.44,-56.42,,
Educator.com,Sibelius: Simple Chord Entry & Guitar Tabs,https://www.youtube.com/watch?v=I_sJB3QfHxg,Note Input Methods (Note Input Methods),3002,2013-08-12,04:31,271,32.53,17.53,-90.14,,
Alvaro J Buitrago Téllez,Sibelius - Composing chord symbols,https://www.youtube.com/watch?v=7DbWij2on64,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),2862,2020-08-10,01:27,87,77.52,39.3,58.37,,
Gerti Druga,Sibelius orchestral template,https://www.youtube.com/watch?v=uSfKrrBIvm8,Beginner Guides (Beginner Guides),2823,2011-08-13,01:57,117,-36.76,-33.55,-12.71,,
xlfph,Sibelius Parts,https://www.youtube.com/watch?v=jswi5Ta06_0,Dynamic Parts & Engraving (Dynamic Parts & Engraving),2791,2020-08-10,03:33,213,18.22,-51.89,98.53,,
AndrewRostasMusic,Revision creating Lead sheets in Sibelius 7,https://www.youtube.com/watch?v=kLmeGo2z8ig,Beginner Guides (Beginner Guides),2657,2013-08-12,13:19,799,3.28,-18.43,32.68,,
İlkay Bora Öder,Lightning Sibelius - How to Add Harp Pedal Notes with Playback,https://www.youtube.com/watch?v=UHz9pgu-uH8,Playback & NotePerformer (Playback & NotePerformer),2554,2023-08-10,05:01,301,41.62,-64.22,15.28,,
Avid,Sibelius Quick Tips: Adding Titles,https://www.youtube.com/watch?v=SkfEJNKgv8Y,"Score Formatting (Score Formatting, Lyrics & Text Annotations)",2484,2025-08-09,00:53,53,-2.06,45.03,-1.73,,
Melbourne Guitar Festival,Introductory lesson on: Using Music Notation Software - Sibelius,https://www.youtube.com/watch?v=DKizHA9y3k8,Beginner Guides (Beginner Guides),2480,2021-08-10,21:21,1281,-65.84,-71.71,-6.3,,
Horn Hippie Media,TOP 10 SIBELIUS TIPS FOR BEGINNERS | Sibelius Tutorial,https://www.youtube.com/watch?v=ujrCLHNGelk,Beginner Guides (Beginner Guides),2426,2021-08-10,08:02,482,-14.02,-37.51,67.48,,
5mirablue,James Barnes Symphony 3 IV. Finale (ending) - Sibelius with NotePerformer,https://www.youtube.com/watch?v=PgQYLL3Q61M,Playback & NotePerformer (Playback & NotePerformer),2426,2021-08-10,00:45,45,67.85,-85.28,-25.89,,
Jeffrey Hart,Sibelius 7 Tips & Tricks #5: Basic Shortcut Keys,https://www.youtube.com/watch?v=TpVjupOb0vo,Beginner Guides (Beginner Guides),2320,2021-08-10,10:29,629,1.73,-49.15,-19.22,,
Musical Matter,Sibelius 7 How To Input Notes With The Mouse,https://www.youtube.com/watch?v=qXG0SJdHVK8,Beginner Guides (Beginner Guides),2225,2017-08-11,02:22,142,-58.66,-20.26,7.3,,
Sheridan Seyfried,Sibelius for absolute beginners (music notation software intro),https://www.youtube.com/watch?v=BDkdKjYn3X0,Beginner Guides (Beginner Guides),2183,2021-08-10,12:16,736,-70.68,-91.4,2.68,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Using Flexi Time,https://www.youtube.com/watch?v=GKqFLOOWmlY,Beginner Guides (Beginner Guides),2180,2018-08-11,02:49,169,-82.08,7.86,60.72,,
Maarten van der Grinten,Make a great lead sheet with Sibelius (also with the free First version),https://www.youtube.com/watch?v=vlY7wY4yMkc,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),2055,2020-08-10,39:47,2387,85.13,-3.16,83.76,,
"Music, Please.","Ravel ""String Quartet in F - II Movt."" (Sibelius Ultimate, NotePerformer 3 & Altiverb 7)",https://www.youtube.com/watch?v=hPsbdyptCR0,Playback & NotePerformer (Playback & NotePerformer),2048,2021-08-10,06:21,381,119.99,-40.33,-8.39,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Writing for Video,https://www.youtube.com/watch?v=1QtTdaVCuSo,Score Formatting (Score Formatting),2001,2022-08-10,10:47,647,-46.82,78.88,6.54,,
Avid,Sibelius Quick Tips: Adding Dynamics,https://www.youtube.com/watch?v=uNdA9mt3fWI,Beginner Guides (Beginner Guides),1982,2025-08-09,01:00,60,-9.49,-84.25,29.54,,
CengageLearningPTR,Walkthrough of Sibelius 7 Music Notation Essentials,https://www.youtube.com/watch?v=8xMjVp8RIbA,Beginner Guides (Beginner Guides),1968,2013-08-12,05:09,309,-44.19,-98.8,16.3,,
Avi Blum Music,5 Sibelius Shortcuts I Use to Write Efficiently | Music Notation Software,https://www.youtube.com/watch?v=bl0fTV2epbo,Keyboard Shortcuts (Keyboard Shortcuts),1920,2021-08-10,23:02,1382,-110.91,-36.76,-71.98,,
NYC Music Services,Scoring Express for Sibelius - Theatre & Studio,https://www.youtube.com/watch?v=IGgeUDUFjWY,Beginner Guides (Beginner Guides),1893,2021-08-10,01:30,90,-31.59,-115.8,55.18,,
Avid and Avid Sibelius,How to use VST3 Plugins in Sibelius,https://www.youtube.com/watch?v=qSACd0ACxiU,Playback & NotePerformer (Playback & NotePerformer),1891,2026-05-11,01:47,107,48.84,-76.25,-45.89,,
David McCoy,Sibelius Tutorial No. 5 Orchestrate with Copy and Paste,https://www.youtube.com/watch?v=eVxenGetiFs,Arranging & Orchestration (Arranging & Orchestration),1786,2020-08-10,06:00,360,-37.76,51.95,107.88,,
NYC Music Services,Loop playback in Sibelius 2019.5,https://www.youtube.com/watch?v=W4BvTsxVLgs,Playback & NotePerformer (Playback & NotePerformer),1783,2019-08-11,01:06,66,45.04,-33.44,-1.86,,
JamesGilbertMusic,Sibelius 7.5 101 - Part 03 FlexiTime entry & basic note editing,https://www.youtube.com/watch?v=3ZKl5hydpsQ,Note Input Methods (Note Input Methods),1769,2014-08-12,13:34,814,8.38,-13.48,-62.6,,
Mind For Music,Sibelius - How Good Is It Really?,https://www.youtube.com/watch?v=Adr3fpyq_TI,"Note Input Methods (Note Input Methods, Score Formatting)",1695,2025-08-09,20:54,1254,-6.48,32.74,-57.1,,
Avid,Sibelius Tips & Tricks: Alphabetic Note Input,https://www.youtube.com/watch?v=6Bh_Icy9UDo,"Note Input Methods (Note Input Methods, Keyboard Shortcuts)",1689,2019-08-11,00:47,47,-26.99,-14.09,-90.72,,
Score Circuit,Add Stuff Fast in Sibelius,https://www.youtube.com/watch?v=y2VjETh8k8s,"Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",1674,2023-08-10,06:56,416,60.12,6.4,30.59,,
Ruth Almgill,Sibelius tutorial: inputting notes,https://www.youtube.com/watch?v=wB1hw9vcgAE,Score Formatting (Score Formatting),1647,2013-08-12,03:40,220,-22.22,59.07,-21.12,,
5mirablue,How to Train Your Dragon - Test Drive - Sibelius with NotePerformer,https://www.youtube.com/watch?v=Pjy9TvoZ-zk,Playback & NotePerformer (Playback & NotePerformer),1640,2022-08-10,02:35,155,95.09,-77.67,17.12,,
Horn Hippie Media,QUICK PART SWAP (RE-ORCHESTRATION) | SIBELIUS TUTORIAL,https://www.youtube.com/watch?v=dVl0CoUKhFM,Arranging & Orchestration (Arranging & Orchestration),1608,2022-08-10,03:33,213,-26.49,20.9,94.48,,
David McCoy,Sibelius Tutorial No. 6 Orchestrating,https://www.youtube.com/watch?v=jQE9Vces-r8,Arranging & Orchestration (Arranging & Orchestration),1578,2020-08-10,07:29,449,-19.82,52.44,94.33,,
Music Hacks with Meg,3 Composing Tools in Sibelius,https://www.youtube.com/watch?v=QlaBUIuqvO4,Beginner Guides (Beginner Guides),1527,2020-08-10,10:43,643,-13.29,-63.41,53.74,,
NotePerformer,"Sibelius Symphony 2.4 (Performed by machine/AI, NotePerformer 3)",https://www.youtube.com/watch?v=lgt-2CeY19o,Playback & NotePerformer (Playback & NotePerformer),1495,2019-08-11,12:36,756,84.25,-88.58,-44.15,,
Graphical MIDI Tools,Adjusting live playback with a MIDI piano roll in Sibelius,https://www.youtube.com/watch?v=m0YPuh7qcyI,"Beginner Guides (Beginner Guides, Score Formatting, Playback & NotePerformer)",1439,2022-08-10,00:19,19,-73.36,49.66,2.53,,
Educator.com,Sibelius: Formatting,https://www.youtube.com/watch?v=4LrceVekoiI,Score Formatting (Score Formatting),1435,2013-08-12,04:30,270,-3.13,69.98,-11.87,,
Avid,Sibelius Quick Tips: Adding Key Signatures,https://www.youtube.com/watch?v=gRHzWxuoNEw,Beginner Guides (Beginner Guides),1397,2025-08-09,00:54,54,-4.94,-71.35,19.66,,
Virtual Piano Studio,Sibelius - Transcribing & Editing Notation - Online Piano Lessons,https://www.youtube.com/watch?v=ovsAvsBLjUA,Beginner Guides (Beginner Guides),1340,2020-08-10,23:27,1407,-87.93,9.55,13.69,,
"Music, Please.","""Young Person's Guide To The Orchestra - Fugue"" - (Sibelius Ultimate, NotePerformer 3 & Altiverb 7)",https://www.youtube.com/watch?v=eoqXJMs5M2o,Playback & NotePerformer (Playback & NotePerformer),1328,2020-08-10,02:45,165,111.76,-35.96,-33.26,,
Ron Miller,Managing chord symbols in Sibelius 5,https://www.youtube.com/watch?v=kqGzgj7qC_w,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),1313,2014-08-12,02:34,154,59.19,28.62,75.72,,
LoNoteMusic,Sibelius 7.5 Tutorial Series Note Input Using the Fretboard Panel,https://www.youtube.com/watch?v=syOC4g9uXtA,Note Input Methods (Note Input Methods),1297,2022-08-10,04:53,293,18.8,24.66,-69.3,,
David McCoy,Sibelius Tutorial 12 - Preparing a score for performance by virtual choir/band/ensemble,https://www.youtube.com/watch?v=VX6_MkyHa_E,Score Formatting (Score Formatting),1297,2020-08-10,06:55,415,2.66,110.48,-16.11,,
David Dowling,8 Lines and Symbols - (Sibelius 8.1+ Part 8 of 13),https://www.youtube.com/watch?v=oJbIYWpGfG8,Beginner Guides (Beginner Guides),1186,2016-08-11,04:55,295,-35.16,-33.02,19.0,,
DrPreeceMusic,How to Input Chord Symbols into Sibelius,https://www.youtube.com/watch?v=WtmcBrCbaJM,"Score Formatting (Score Formatting, Lead Sheets & Chord Symbols)",1184,2023-08-10,01:44,104,20.34,72.06,15.97,,
Jon Willis,Sibelius Notation Tutorial 2: Note Entry - Adding Measures - Play Controls,https://www.youtube.com/watch?v=8AzT2iDjAgY,Note Input Methods (Note Input Methods),1162,2013-08-12,07:05,425,-27.72,11.03,-82.05,,
Chris Shelton Composer,Sibelius Basics Lead Sheet,https://www.youtube.com/watch?v=n_9ZAwzltHc,"Beginner Guides (Beginner Guides, Lead Sheets & Chord Symbols)",1141,2022-08-10,39:53,2393,26.16,3.29,45.81,,
Educator.com,Sibelius: Editing Notes,https://www.youtube.com/watch?v=1PWyHVBn_Nc,Beginner Guides (Beginner Guides),1138,2013-08-12,02:53,173,-81.42,-13.04,12.05,,
Avid,Sibelius Tips & Tricks: Find in Ribbon,https://www.youtube.com/watch?v=Jrxjf-Lxosc,Beginner Guides (Beginner Guides),1093,2019-08-11,00:52,52,6.0,-44.15,8.89,,
Scott Weber,Sibelius 7 Basic Pitch and Rhythm Input,https://www.youtube.com/watch?v=kLw6rDUPZDw,Beginner Guides (Beginner Guides),1068,2016-08-11,08:56,536,-107.47,-9.83,39.01,,
David MacDonald,Sibelius First for Music Theory Quickstart Guide,https://www.youtube.com/watch?v=a0GMPZCGdcY,Beginner Guides (Beginner Guides),1061,2020-08-10,16:11,971,-79.07,-111.67,37.57,,
Dr.K Studio,Sibelius Shortcuts,https://www.youtube.com/watch?v=d8zTY7CTqwI,Keyboard Shortcuts (Keyboard Shortcuts),1038,2019-08-11,05:06,306,-87.13,-29.92,-74.19,,
Bean Valley Pictures,Avid Sibelius · note input / entry,https://www.youtube.com/watch?v=_IoTieQP2gc,Note Input Methods (Note Input Methods),975,2025-08-09,11:47,707,-11.03,-1.63,-70.73,,
Graphical MIDI Tools,Humanizing Piano playback  in Sibelius,https://www.youtube.com/watch?v=e8SAPBlTSSo,Playback & NotePerformer (Playback & NotePerformer),936,2023-08-10,01:21,81,56.86,-55.33,-4.53,,
Richie Vitale's Channel,Creating a Lead Sheet in Sibelius - Part 1 by Richie Vitale,https://www.youtube.com/watch?v=29YivqA8FP8,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),915,2019-08-11,11:21,681,57.14,2.32,80.91,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - ReNotate Performance,https://www.youtube.com/watch?v=v7FzdPmrD3g,Beginner Guides (Beginner Guides),896,2022-08-10,02:07,127,-65.59,-1.1,87.3,,
Kenneth Gaw,Paste to Chord Symbols,https://www.youtube.com/watch?v=YnUHNSl9NX8,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),890,2015-08-12,01:03,63,53.15,41.45,53.01,,
NoteSoEasy,"Inputting a simple melody in Sibelius, using your PC keyboard and the Keypad in Sibelius",https://www.youtube.com/watch?v=eIdf95aViGA,Note Input Methods (Note Input Methods),867,2021-08-10,02:56,176,23.11,-2.26,-105.96,,
Tu Escuela Virtual.com,"(49 de 74) Curso de Sibelius - Lead Sheets: melodía, cifrado y cortes",https://www.youtube.com/watch?v=xVJyIybcTzw,Beginner Guides (Beginner Guides),862,2021-08-10,01:18,78,-17.01,-12.46,18.77,,
Jan Weigang,The DIY Sibelius Macro Keyboard - Short Overview,https://www.youtube.com/watch?v=S65IJcwR6ak,Beginner Guides (Beginner Guides),860,2019-08-11,12:24,744,-67.76,-38.76,-18.67,,
"Check out VA7 music on Spotify and Apple, etc.","Super useful! Option, command, arrow keys in Sibelius to move notes around.",https://www.youtube.com/watch?v=shewCCv2QRw,Beginner Guides (Beginner Guides),855,2022-08-10,01:21,81,-115.88,-29.5,9.06,,
Don Freund,Don Freund's Sibelius score formatting tips,https://www.youtube.com/watch?v=AlkabAgF-Ks,Score Formatting (Score Formatting),837,2025-08-09,10:41,641,-6.34,69.48,9.99,,
Todd Sorensen,"1400 M11V1 (Sibelius, Adding Text Types)",https://www.youtube.com/watch?v=VRpJLSslsrc,"Playback & NotePerformer (Playback & NotePerformer, Lead Sheets & Chord Symbols, Lyrics & Text Annotations)",799,2013-08-12,09:32,572,57.15,7.95,-1.32,,
Avid,Pro Tools and Sibelius at NAMM 2019,https://www.youtube.com/watch?v=f3eRozgBk_s,Beginner Guides (Beginner Guides),796,2019-08-11,00:33,33,3.35,-70.67,63.08,,
Christopher Siu,Orchestration Notation for Sibelius - Online Course Review!,https://www.youtube.com/watch?v=9fzeNG_13MM,Arranging & Orchestration (Arranging & Orchestration),790,2021-08-10,12:01,721,-43.26,33.97,97.18,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Making Selections,https://www.youtube.com/watch?v=kgGQy4HqhOk,Beginner Guides (Beginner Guides),788,2022-08-10,10:08,608,-53.35,7.97,57.35,,
Scott A Stevens,How To Orchestrate FAST In Sibelius With Macros,https://www.youtube.com/watch?v=QkaALnqUHv8,Arranging & Orchestration (Arranging & Orchestration),775,2022-08-10,02:47,167,-23.31,36.29,109.87,,
JamesGilbertMusic,Sibelius (7.5) 101 - Part 02 Basic note entry,https://www.youtube.com/watch?v=mjED2JZgccI,"Beginner Guides (Beginner Guides, Note Input Methods)",712,2014-08-12,06:52,412,-14.02,-10.75,-44.01,,
Tim,Sibelius Ultimate Auto Chord Naming,https://www.youtube.com/watch?v=27F2VjAiYkk,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),670,2022-08-10,00:31,31,83.14,18.99,73.29,,
Eric Galluzzo,"Basic Usage of Sibelius, Decondensing and Reduction (Notation Software Showdown: Sibelius, Part 1)",https://www.youtube.com/watch?v=64qJ7gJ5Uws,Score Formatting (Score Formatting),669,2025-10-13,34:06,2046,8.75,60.56,-30.62,,
LoNoteMusic,Sibelius 7.5 Tutorial Series - Basic Filter,https://www.youtube.com/watch?v=SbV9lUaLEcg,Beginner Guides (Beginner Guides),669,2022-08-10,05:40,340,-62.2,-10.67,64.91,,
The Technician Project,How to insert and move a note in Sibelius 6,https://www.youtube.com/watch?v=fUr9Y842N9g,Beginner Guides (Beginner Guides),658,2019-08-11,01:40,100,-18.17,-7.55,51.05,,
CMCIreland,Notation in Sibelius Clinic & Introduction to Dorico presented by Anselm McDonnell and Lillie Harris,https://www.youtube.com/watch?v=hYZCjZRLkEk,Beginner Guides (Beginner Guides),657,2021-08-10,01:48:45,6525,-13.8,-114.52,-9.19,,
Juan Carlos Davila,"Sibelius 7.5 Easy Tutorials (How to Copy, Paste, and Octave Shifts)",https://www.youtube.com/watch?v=sYLj5nLqQYM,Beginner Guides (Beginner Guides),649,2019-08-11,02:22,142,-46.45,-49.55,79.11,,
"Music, Please.","Back to the Future - ""Disintegrated Einstein"" (Sibelius Ultimate, NotePerformer 3)",https://www.youtube.com/watch?v=CmC51i84bUQ,Playback & NotePerformer (Playback & NotePerformer),638,2021-08-10,01:21,81,92.58,-39.41,-13.29,,
"Gregg Rossetti, PhD","Introduction to Music Technology: Notation Software, Sibelius Basics",https://www.youtube.com/watch?v=szieovl_d-o,Beginner Guides (Beginner Guides),623,2021-08-10,20:40,1240,-42.61,-104.84,-16.25,,
Gabe Deliperi,How to create cues in Avid Sibelius Pt.1,https://www.youtube.com/watch?v=UBTOLWVK4fM,Beginner Guides (Beginner Guides),599,2025-08-09,01:30,90,-101.79,-91.66,72.31,,
Princess Melody,Sibelius Ultimate Tutorial,https://www.youtube.com/watch?v=DLewF7miwt4,Beginner Guides (Beginner Guides),587,2024-08-09,26:25,1585,-41.6,-20.25,48.43,,
Michael Norris,NZSM Composition Screenlab — Setting Sibelius Defaults,https://www.youtube.com/watch?v=4tCEmav350s,Beginner Guides (Beginner Guides),572,2017-08-11,13:12,792,-67.7,-69.29,103.13,,
LoNoteMusic,Using Sibelius as an Interactive Teaching Tool,https://www.youtube.com/watch?v=pKGgnJKGnHE,Beginner Guides (Beginner Guides),563,2022-08-10,22:02,1322,-10.17,-80.8,-40.83,,
LoNoteMusic,Sibelius 7.5 Tutorial Series  - Ideas Hub - Capture an Idea,https://www.youtube.com/watch?v=dPm38fWk26k,Beginner Guides (Beginner Guides),561,2022-08-10,06:58,418,-92.53,-15.14,78.07,,
Knut Rygnestad,"Knut's Sibelius Tips, pt. 5: Layout | a cappella composition, arranging, orchestrating",https://www.youtube.com/watch?v=QciR0OzIeuo,"Score Formatting (Score Formatting, Arranging & Orchestration)",556,2019-08-11,10:35,635,-20.63,64.83,36.1,,
Gabriel Harter,Sibelius Orchestration | 1 Hour,https://www.youtube.com/watch?v=5R5yWKe6ojk,"Playback & NotePerformer (Playback & NotePerformer, Arranging & Orchestration)",549,2020-08-10,13:29,809,42.47,-47.35,-53.61,,
Luqman Aziz,The Importance of Score Layout | Sibelius,https://www.youtube.com/watch?v=wJ1rm4WR5Aw,Score Formatting (Score Formatting),545,2020-08-10,36:35,2195,-23.56,83.31,14.03,,
5mirablue,How to Train Your Dragon - Dragon Training - Sibelius with NotePerformer,https://www.youtube.com/watch?v=2-d27nDsLQ0,Playback & NotePerformer (Playback & NotePerformer),529,2022-08-10,03:19,199,114.6,-64.6,25.06,,
Alvaro J Buitrago Téllez,Sibelius Escobillas sound (NotePerformer),https://www.youtube.com/watch?v=p3sIuefE8r8,Playback & NotePerformer (Playback & NotePerformer),529,2020-08-10,00:27,27,82.7,-44.73,-34.1,,
Douglas Fonseca,CHORD SYMBOLS AS FRACTIONS - SIBELIUS TIPS,https://www.youtube.com/watch?v=tP6oJRlL54w,Lead Sheets & Chord Symbols (Lead Sheets & Chord Symbols),526,2020-08-10,01:21,81,73.47,20.3,97.63,,
Richie Vitale's Channel,Creating a Lead Sheet in Sibelius - Part 3 by Richie Vitale,https://www.youtube.com/watch?v=h9OKizSzMt8,"Keyboard Shortcuts (Keyboard Shortcuts, Lead Sheets & Chord Symbols)",508,2019-08-11,33:19,1999,-96.31,-34.63,-99.88,,
Avid,Sibelius Tips & Tricks: Collaborate in Review Mode,https://www.youtube.com/watch?v=bgPU5WBMNw8,Beginner Guides (Beginner Guides),498,2019-08-11,00:40,40,-4.36,-32.07,-2.96,,
Joseph Wong,Sibelius Tutorial - Episode 1: Create New Score and Inputing Notes,https://www.youtube.com/watch?v=5YROPNfxQN4,Score Formatting (Score Formatting),494,2020-08-10,09:01,541,-43.92,70.5,-17.14,,
Educator.com,Sibelius - Quick Start & Basics,https://www.youtube.com/watch?v=qRfYI7P2c24,Beginner Guides (Beginner Guides),472,2013-08-12,12:29,749,-21.46,-78.6,-1.37,,
