autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
Philip Meyer,Building a sampler with gen~ in Max MSP,https://www.youtube.com/watch?v=OxOZ5INSaQE,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",11200,2024-08-09,31.2,66.64,-63.16
dude837,Delicious Max 7 Tutorial 72: Don't call it a comeback,https://www.youtube.com/watch?v=a10QZtvn-ro,Beginner Guides (Beginner Guides),11161,2018-08-11,36.04,-26.07,29.33
Znibbles,05 Chaotic Synthesis | 01 Feedbacked FM,https://www.youtube.com/watch?v=vK9fTLdyF8Q,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",11142,2018-08-11,-37.15,-8.82,-109.08
Balint Laczko,Max/MSP: Spat Tutorial 1 - Introduction to Spat!,https://www.youtube.com/watch?v=3lOI-1_ixDg,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",11109,2019-08-11,33.33,-65.68,4.89
ELPHNT,Building In Max For Live: Beyond The Basics,https://www.youtube.com/watch?v=otSuyBOecRQ,"Beginner Guides (Beginner Guides, Max for Live Integration)",11042,2025-08-09,48.64,-74.42,37.58
Andrew Robinson,Jit.lcd - Max MSP Tutorial - Intro to Jitter,https://www.youtube.com/watch?v=98FpSRsWvFE,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",11012,2022-08-10,100.06,-68.69,-18.12
Sound Simulator,Let’s Build a Finger Drum Controller! (Sending Digital Values from Arduino to Max/MSP & Pure Data),https://www.youtube.com/watch?v=1J6tLOGn0dw,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",10815,2021-08-10,-53.83,-107.97,37.24
Hearing Glass | Umut Eldem,Spectral Synthesis | Max/MSP Tutorial,https://www.youtube.com/watch?v=nqBeL5gS6fI,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",10811,2025-08-09,15.54,64.96,-6.85
Eric Ameres (eraserMice),"M4L : jitter tutorial : Max for Ableton Live, MotionMod by ZealTV, frame differencing",https://www.youtube.com/watch?v=oZayX7Jzf4Y,"Jitter & 3D Visuals (Jitter & 3D Visuals, Max for Live Integration)",10779,2011-08-13,33.79,44.07,56.16
Hearing Glass | Umut Eldem,Generative Modal Melodies - Max/MSP Tutorial,https://www.youtube.com/watch?v=p99d_D6pMvI,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",10761,2022-08-10,-56.63,95.7,-19.59
Daisy,How to Add Daisy Support to Max/MSP gen~,https://www.youtube.com/watch?v=HTXhd8sdxp4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",10595,2023-08-10,-22.27,-4.44,-93.73
Cycling '74,Did You Know #47: Waveshaping with codebox and gen~,https://www.youtube.com/watch?v=OwHfkoAj2-U,Gen~ Low-Level Coding (Gen~ Low-Level Coding),10590,2012-08-12,20.68,28.76,-92.45
dude837,Delicious Max/MSP Tutorial 8: Circular Sequencer (Part 3),https://www.youtube.com/watch?v=nkhtTdEK0tI,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",10419,2011-08-13,-105.87,-6.42,-39.56
Hearing Glass | Umut Eldem,Distortion Basics | Max/MSP Tutorial,https://www.youtube.com/watch?v=-D1Llg6L55A,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",10385,2024-08-09,68.07,-73.63,-19.76
Cycling '74,Cycling74 Perspectives: Elise Baldwin on Max,https://www.youtube.com/watch?v=7dF3FPj8QMY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",10380,2010-08-13,-8.83,58.74,20.9
Eric Ameres (eraserMice),M4L Tutorial #9 : Polyphony w/ Poly~ and Bondo in our Synth ! Max for Ableton Live,https://www.youtube.com/watch?v=34ayE5fkVp4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",10243,2011-08-13,-21.31,-45.69,21.81
Sound Simulator,Sending Data Back & Forth Between Arduino And Pure Data (also works with MaxMSP!),https://www.youtube.com/watch?v=WPj-clNbvfk,MIDI & Serial Hardware (MIDI & Serial Hardware),10129,2023-08-10,-14.94,-115.89,43.47
dude837,Delicious Max/MSP Tutorial 8: Circular Sequencer (Part Bonus),https://www.youtube.com/watch?v=k2nCMRZ2oL4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",10127,2011-08-13,-105.87,-6.42,-39.56
dude837,Delicious Max 7 Tutorial 60: Don't Fear the Sphere,https://www.youtube.com/watch?v=i4HVjC4SRHE,Beginner Guides (Beginner Guides),9985,2016-08-11,45.95,-18.17,35.58
Yuraa,HID to MIDI with Cycling'74 MAX/MSP,https://www.youtube.com/watch?v=L50EC8AHUZo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",9681,2011-08-13,-71.69,-51.2,45.51
Cycling '74,gen~ for Beginners: Working with Abstractions,https://www.youtube.com/watch?v=0h5bfCpYoVA,Gen~ Low-Level Coding (Gen~ Low-Level Coding),9676,2013-08-12,29.47,18.88,-79.63
dude837,Delicious Max 8 Tutorial 4: Multigen,https://www.youtube.com/watch?v=REigfEsfNxw,Beginner Guides (Beginner Guides),9476,2019-08-11,52.91,-21.13,-6.6
Tony James Morton,MAX MSP Tutorial - Making generative music. Simple generative techniques and using M4L instruments.,https://www.youtube.com/watch?v=tpEI7jrXqGE,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, Max for Live Integration)",9344,2024-08-09,-58.66,23.2,-55.84
Hearing Glass | Umut Eldem,Audioreactive Video Playback | Max/MSP Tutorial,https://www.youtube.com/watch?v=28RISXYZaVQ,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",9243,2025-08-09,37.21,73.79,-5.33
Amazing Max Stuff,Let's Create a Generative Running Terrain in Max/Jitter,https://www.youtube.com/watch?v=GREWocXPHS4,"Jitter & 3D Visuals (Jitter & 3D Visuals, Generative Music & Algorithms)",9190,2020-08-10,-61.1,109.79,11.6
Cycling '74,Jitter video Mapping feature walk-through -  jit.gl.meshwarp,https://www.youtube.com/watch?v=DAyjdwEoKm4,Jitter & 3D Visuals (Jitter & 3D Visuals),9122,2022-08-10,24.18,103.37,39.87
Cycling '74,Cycling74 Perspectives: Angela Lorenz,https://www.youtube.com/watch?v=UVAc7kxA3fA,Beginner Guides (Beginner Guides),9075,2007-08-14,57.73,15.15,-9.54
Useful Easy Ableton Live Tips. Beginners to Pros!,M4L Visuals! Two FREE Max For Live Visual Devices. Easy Ableton Live Tips.,https://www.youtube.com/watch?v=kUQXjy9IC2g,Max for Live Integration (Max for Live Integration),9032,2023-08-10,-4.18,-0.54,102.85
BWAudioProgramming,Max/MSP Polyphonic FM Synthesizer Part 1,https://www.youtube.com/watch?v=jLRBkjn-uDA,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",8996,2024-08-09,-19.29,49.81,-12.08
dude837,Delicious Max 7 Tutorial 65: Good Karma,https://www.youtube.com/watch?v=sxFKlYXhZ4g,Beginner Guides (Beginner Guides),8988,2016-08-11,59.03,-14.08,17.38
Povilas Strumila Audio,Generative Sequences - MAX/MSP,https://www.youtube.com/watch?v=U-ZHHW1AvpQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, MIDI & Serial Hardware)",8978,2016-08-11,-64.24,18.78,-13.73
The Audio Programmer,Max/MSP Tutorial 01 - Max environment overview | by Marco Accardi,https://www.youtube.com/watch?v=2lOuCrWBAlY,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",8925,2021-08-10,85.42,-96.21,-20.43
Cycling '74,Cycling74 Perspectives: Vlad Spears Discusses Max/MSP Plug-in Development,https://www.youtube.com/watch?v=TlnLcLdmeMQ,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),8648,2008-08-13,-72.03,-93.89,8.18
Philip Meyer,Customize Ableton Live with the Live API,https://www.youtube.com/watch?v=Hfq-NXEhmzs,"Beginner Guides (Beginner Guides, Max for Live Integration)",8571,2025-08-09,57.41,-72.2,48.5
dude837,Delicious Max 7 Tutorial 63: Max for Live more like Live for Max,https://www.youtube.com/watch?v=nQ6SeRdbSGA,"Generative Music & Algorithms (Generative Music & Algorithms, Max for Live Integration)",8435,2016-08-11,-37.38,15.85,-46.64
Cycling '74,Max 8 First Look: Node for Max,https://www.youtube.com/watch?v=PmyPdmujYQQ,Beginner Guides (Beginner Guides),8411,2018-08-11,53.09,10.81,28.32
macProVideoDotCom,Live 8 405 - Max for Live Basics - 22: Midi Note Sequencer,https://www.youtube.com/watch?v=m_Chz7ZaZ94,"Beginner Guides (Beginner Guides, Generative Music & Algorithms, Max for Live Integration, MIDI & Serial Hardware)",8337,2012-08-12,35.38,-95.53,34.06
ersatz_ben,Max/MSP tutorial: Making a transient designer in Gen~,https://www.youtube.com/watch?v=bX42g_E88Ak,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",8306,2023-08-10,18.08,61.59,-72.47
Eric Ameres (eraserMice),"M4L Tutorial #8, more patchers and bpatchers in Max for Ableton Live",https://www.youtube.com/watch?v=hzSKyhsDuBc,Max for Live Integration (Max for Live Integration),8280,2011-08-13,10.76,-10.66,88.55
Amazing Max Stuff,Jitter in Max/MSP Beginner Course - 05 - Introduction to 3D Graphics,https://www.youtube.com/watch?v=t7jBnEA5dM4,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",8250,2024-08-09,88.1,-69.55,-3.24
oliver thurley,"Audio Buffers (Getting Started~ with Max MSP, part 2)",https://www.youtube.com/watch?v=cGtLYFoMSzI,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",7980,2025-09-13,89.98,-91.75,-2.19
dude837,Delicious Max/MSP Tutorial 8: Circular Sequencer (Part 2),https://www.youtube.com/watch?v=roIIAsMj6Y0,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",7950,2011-08-13,-105.87,-6.42,-39.56
Cycling '74,gen~,https://www.youtube.com/watch?v=cwDgGLOKfk0,Gen~ Low-Level Coding (Gen~ Low-Level Coding),7941,2023-08-10,20.01,11.55,-91.98
Cycling '74,Playing with gen~,https://www.youtube.com/watch?v=_u-syhpTstg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration, Gen~ Low-Level Coding)",7903,2014-08-12,-14.93,-42.0,-101.17
musiccollege,Max/Msp Tutorial (Gates + Switches) Barnsley College,https://www.youtube.com/watch?v=3FoOGROUDw4,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),7888,2012-08-12,-58.73,-49.92,5.02
Hearing Glass | Umut Eldem,Infinite Visual Feedback | Max/MSP Tutorial,https://www.youtube.com/watch?v=MbY9O2NHNGU,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",7830,2024-08-09,-12.3,74.05,-23.21
Rishabh Rajan,Cycling 74 Max Modular Synthesis with BEAP - Generative Melodies,https://www.youtube.com/watch?v=lm8cvTywtVI,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",7788,2019-08-11,-82.48,-7.17,-58.12
Amazing Max Stuff,Max for the 3D Visuals - Prelude_01 - jit.matrix,https://www.youtube.com/watch?v=jyYtOYWELvM,Jitter & 3D Visuals (Jitter & 3D Visuals),7756,2017-08-11,23.0,89.92,55.33
Hearing Glass | Umut Eldem,Additive Synthesis Basics | Max/MSP Tutorial,https://www.youtube.com/watch?v=1MoQsdymcok,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",7616,2025-08-09,66.69,-90.88,-24.71
captainhooyah,Arduino? Arduiyesyoucan-Ep. 1- Hook Arduino to Max Msp with Maxuino,https://www.youtube.com/watch?v=cjRtxO8Jw8Q,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",7519,2011-08-13,-71.79,-109.5,75.41
Programming for People,MAX MSP 7 TUTORIAL: PSYCHEDELIC JIT GL GEN VIDEO MANIPULATOR,https://www.youtube.com/watch?v=2i2E-t73jww,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",7499,2016-08-11,32.04,49.69,-54.36
Hearing Glass | Umut Eldem,Ring Modulation Basics - Max/MSP Tutorial,https://www.youtube.com/watch?v=2m-tUlZ1BlQ,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",7426,2023-08-10,31.57,-74.83,-16.71
Cycling '74,Cycling74 Max/MSP/Jitter Tutorials: Optimize a Movie,https://www.youtube.com/watch?v=8xwdbdljAKA,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",7319,2011-08-13,-19.81,41.24,20.59
Ned Rush,Max MSP Tutorial - 3D Object Mangle in Jitter = Ned Rush,https://www.youtube.com/watch?v=3Ie2z-618aY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",7300,2022-08-10,-11.56,87.64,25.25
Paulo Lacão,MAX/MSP | Generative Algorithmic Music  | #1 | Piano Random Composition,https://www.youtube.com/watch?v=zSsWTlAUyPg,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",7198,2022-08-10,-85.8,51.79,-33.1
Philip Meyer,Presets in Max/MSP: Recalling a Preset on Patch Load,https://www.youtube.com/watch?v=v11sq_X86kY,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",7193,2022-08-10,32.69,-53.66,-19.47
lysdexic audio,EZ Gen~ MaxMSP Tutorial 001 :: Shuffle/Swing algorithm,https://www.youtube.com/watch?v=JFWU1iL2-7g,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",7175,2021-08-10,-5.53,-6.44,-82.24
bfuhrman,7 and 8-2 Easy Reverb,https://www.youtube.com/watch?v=o_UIgajIAaY,Beginner Guides (Beginner Guides),7172,2020-08-10,39.56,1.09,-9.94
Jack Lion,Max for Live: Basic M4L MAP Button,https://www.youtube.com/watch?v=Wy3SYumK5Vg,Max for Live Integration (Max for Live Integration),7097,2022-08-10,4.42,-22.94,79.04
Hearing Glass | Umut Eldem,Generative Audio/Video Slicing - Max/MSP Tutorial,https://www.youtube.com/watch?v=EjeXyY7CGkk,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",7000,2023-08-10,-76.49,80.08,0.38
dude837,Delicious Max 8 Tutorial 9: Switch + Ramp,https://www.youtube.com/watch?v=4WTuFLS6vtE,Beginner Guides (Beginner Guides),6810,2021-08-10,59.68,-33.88,27.78
dude837,Delicious Max 6 Tutorial 44: Bit of a Stretch,https://www.youtube.com/watch?v=5_Q-fNJDzr8,Beginner Guides (Beginner Guides),6671,2014-08-12,43.52,-38.21,-4.02
dude837,Delicious Max 8 Tutorial 8: The end,https://www.youtube.com/watch?v=0HZ2GR9AQio,Jitter & 3D Visuals (Jitter & 3D Visuals),6607,2019-08-11,4.34,85.0,55.98
Hearing Glass | Umut Eldem,Making Art From Sound Waves | Max/MSP Tutorial,https://www.youtube.com/watch?v=IqriC_laRvo,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",6586,2025-11-12,29.08,50.41,-13.37
Jesse Harlin (the-simian),Arduino Max/msp Algorithmic Composition Test,https://www.youtube.com/watch?v=L5iPpLnZeyU,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms, MIDI & Serial Hardware)",6448,2008-08-13,-67.62,18.09,-1.36
MUST1002,Max MSP Tutorial 04a2: Playback objects: [sfplay~] [1],https://www.youtube.com/watch?v=Rkm1MH0ZVEU,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),6366,2010-08-13,-60.4,-30.09,-32.07
Hearing Glass | Umut Eldem,Infinite Generative Chords | Max/MSP Tutorial,https://www.youtube.com/watch?v=0CsaFShHAoM,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",6335,2025-08-09,-47.42,85.37,-8.25
Andrew Robinson,Max MSP Tutorial - How to Mix Videos - Intro to Jitter pt 5,https://www.youtube.com/watch?v=A-tjRr42qBA,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",6331,2022-08-10,85.79,-64.55,-25.65
Taylor Brook,Building a Reverse Delay Audio Effect in Gen/Max - Gen~ Tutorial,https://www.youtube.com/watch?v=hOX5eg7QCqM,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",6300,2023-08-10,11.21,-25.91,-96.92
lysdexic audio,EZ Gen~ MaxMSP Tutorial 002 :: Trigs + Gates & Envelopes,https://www.youtube.com/watch?v=SSSC6BCSCfs,Gen~ Low-Level Coding (Gen~ Low-Level Coding),6224,2021-08-10,22.13,0.46,-80.36
dude837,Delicious Max 6 Tutorial 54: Automatic Silly Video Generator,https://www.youtube.com/watch?v=VDQfwODQc48,Jitter & 3D Visuals (Jitter & 3D Visuals),6216,2014-08-12,4.77,99.52,49.82
dude837,Delicious Max 8 Tutorial 7: That primitive action,https://www.youtube.com/watch?v=oKRB-gu30C8,Beginner Guides (Beginner Guides),6215,2019-08-11,43.44,-17.62,7.61
Ned Rush,Max For Live Tutorial -  Generative Music Part 1 - Melodic Monosynth = Ned Rush,https://www.youtube.com/watch?v=88kIZsBUZUA,"Generative Music & Algorithms (Generative Music & Algorithms, Max for Live Integration)",6150,2024-08-09,-36.02,12.68,-34.64
dude837,Delicious Max 7 Tutorial 67: Mira Multitouch,https://www.youtube.com/watch?v=D91q1d5zSxw,Beginner Guides (Beginner Guides),6050,2017-08-11,59.03,-14.08,17.38
Hearing Glass | Umut Eldem,Generative Glitch Music | Max/MSP Tutorial,https://www.youtube.com/watch?v=MpdK0wHxvJU,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",6048,2026-01-11,-72.14,89.94,-12.73
Learning Max,Max/MSP - Sound-Filtering,https://www.youtube.com/watch?v=eoVXY5_qCwY,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),6001,2019-08-11,-39.46,-57.34,-20.62
Hearing Glass | Umut Eldem,Generative Geometry - Max/MSP Tutorial,https://www.youtube.com/watch?v=eMfxO_PxZlk,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",5948,2024-08-09,-49.65,88.37,8.45
Hearing Glass | Umut Eldem,Audiovisual Synth Basics | Max/MSP Tutorial,https://www.youtube.com/watch?v=qiPpO9jW6qQ,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",5935,2025-08-09,70.95,-85.74,-10.69
Cycling '74,littleBits + Korg and Cycling '74 Max Introduction,https://www.youtube.com/watch?v=xM9lwWnCAp8,Beginner Guides (Beginner Guides),5908,2015-08-12,76.1,-43.71,8.27
Cycling '74,Gen: For advanced audio devices and high-resolution audio applications,https://www.youtube.com/watch?v=PSa-qQ6Kks4,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Gen~ Low-Level Coding)",5838,2014-08-12,-5.94,3.81,-95.47
Learning Max,Max/MSP - Audio_Processing_EQ_Reverb_Pan_Compression,https://www.youtube.com/watch?v=ShbSF7IEljc,MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis),5800,2019-08-11,-53.81,-64.37,-26.21
Cycling '74,Practical Max 2-B,https://www.youtube.com/watch?v=Ei_0sSyP6Nw,Jitter & 3D Visuals (Jitter & 3D Visuals),5781,2012-08-12,-9.78,66.8,57.03
Cycling '74,Cycling74 Max for Live Tutorials: Persistent IDs,https://www.youtube.com/watch?v=d0LG5w1UTus,Max for Live Integration (Max for Live Integration),5723,2011-08-13,-4.08,-33.02,106.39
Eric Ameres,"M4L: quad panner build : ""quick"" max for live tutorial using the Ableton live API",https://www.youtube.com/watch?v=B5fFEKa6Rdc,Max for Live Integration (Max for Live Integration),5706,2011-08-13,15.95,1.33,101.85
Amazing Max Stuff,Touch Designer VS Max/MSP/Jitter - Simple Video Mixer,https://www.youtube.com/watch?v=-YABhkGdFjo,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",5679,2023-08-10,-1.05,119.57,23.88
Hearing Glass | Umut Eldem,Making an Algorithmic Polyphonic Synth | Max/MSP Tutorial,https://www.youtube.com/watch?v=boYDBkAlnEI,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Generative Music & Algorithms)",5202,2025-08-09,-66.87,62.31,2.88
Amazing Max Stuff,Writing Max Patches with Claude Code,https://www.youtube.com/watch?v=E0eLy-MqsRU,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, Gen~ Low-Level Coding)",5145,2026-03-12,35.1,6.36,-42.98
algeventual,Generative beat machine max msp,https://www.youtube.com/watch?v=8ZjfXoF31wo,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",5131,2024-08-09,-105.04,20.02,-45.8
Gear4music Guitars,Cycling '74 MAX/MSP - An introduction by Jamie Lidell,https://www.youtube.com/watch?v=tv8MkIR-_QI,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",5046,2009-08-13,74.65,-61.28,-5.06
dude837,Delicious Max 7 Tutorial 73: Vorpal Blade,https://www.youtube.com/watch?v=kw3soRUNGnY,Beginner Guides (Beginner Guides),5044,2018-08-11,58.64,-30.5,7.19
Hearing Glass | Umut Eldem,Flanger Basics - Max/MSP Tutorial,https://www.youtube.com/watch?v=juMMLpZiXrU,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",5043,2023-08-10,47.51,-64.23,-17.36
oliver thurley,"Signal~: Gain, Pan, Filter, Effects (Getting Started~ in Max MSP, part 3)",https://www.youtube.com/watch?v=gZ5IP3rPNA4,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",5023,2025-10-13,102.77,-99.81,2.6
Cycling '74,Cycling74 Max for Live Tutorials: live.thisdevice,https://www.youtube.com/watch?v=FNPL7wgtizI,Max for Live Integration (Max for Live Integration),5001,2011-08-13,11.42,-35.36,106.18
dude837,Delicious Max 7 Tutorial 61: Snow,https://www.youtube.com/watch?v=HR-rqmqmwuA,Beginner Guides (Beginner Guides),4985,2016-08-11,43.44,-17.62,7.61
Jasemcd,max/msp to arduino,https://www.youtube.com/watch?v=HPwmjBsdCQY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",4963,2009-08-13,-49.94,57.64,41.52
Ned Rush,Max MSP Tutorial - Datamosh (nearly) in Jitter = Ned Rush,https://www.youtube.com/watch?v=Sg4mfx9iVFY,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",4879,2025-08-09,-23.06,78.07,27.38
Cycling '74,Did You Know #7: Making Max Crash,https://www.youtube.com/watch?v=7-d-tVujGhs,Beginner Guides (Beginner Guides),4875,2011-08-13,86.99,13.92,2.09
Eric Ameres (eraserMice),"M4L: modulate any device parameter, dubstep style : Ableton & Max for Live tutorial",https://www.youtube.com/watch?v=QTsprNVgu9g,Max for Live Integration (Max for Live Integration),4862,2011-08-13,23.69,1.14,81.05
sam ssaem,Max Basics [Max/MSP Tutorial],https://www.youtube.com/watch?v=c3gO3IghqcY,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",4767,2025-08-09,47.24,-77.81,-12.39
Philip Meyer,Why I use gen~,https://www.youtube.com/watch?v=_8ho9xLC8I8,Gen~ Low-Level Coding (Gen~ Low-Level Coding),4739,2025-10-13,30.3,0.37,-96.26
Amazing Max Stuff,Jitter's GEN from Zero to Hero -  Ep 06 - Create 3D Shapes with [jit.gl.mesh],https://www.youtube.com/watch?v=0u1a84d4xLY,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, Gen~ Low-Level Coding)",4727,2020-08-10,44.49,13.59,-51.82
dearjohnreed,Max 7 Tutorial #46: Video Looping with Jit.Movie~,https://www.youtube.com/watch?v=a88AyBp-ZeA,Jitter & 3D Visuals (Jitter & 3D Visuals),4695,2017-08-11,22.28,110.98,56.86
Cycling '74,Node for Max: Join forces with NodeJS,https://www.youtube.com/watch?v=qEtONnWOGyo,Beginner Guides (Beginner Guides),4672,2019-08-11,42.93,13.69,11.56
Akihiko Matsumoto,Max/MSP Generative Music - Akihiko Matsumoto (2023),https://www.youtube.com/watch?v=peftkLgix44,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Generative Music & Algorithms)",4578,2023-08-10,-81.02,2.55,-26.24
Jesse Chow,Arduino Talk To Max/Msp,https://www.youtube.com/watch?v=YrPtYxx6NEw,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",4531,2012-08-12,-49.94,57.64,41.52
Eric Ameres (eraserMice),M4L/MAX/MSP/Jitter MaxforLive Tutorial Intro to programming dynamic routing w/ switch & gate,https://www.youtube.com/watch?v=7eCM6ENy3qA,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals, MSP Audio DSP & Synthesis, Max for Live Integration)",4492,2011-08-13,92.0,-78.99,23.6
mygiguser,02 - Arduino 2 Temp Sensors With Min and Max,https://www.youtube.com/watch?v=VbS_o7DTthI,"Jitter & 3D Visuals (Jitter & 3D Visuals, MIDI & Serial Hardware)",4473,2017-08-11,-48.19,70.71,53.79
dearjohnreed,Max 7 Tutorial # 37: Intro to Jit Ops,https://www.youtube.com/watch?v=OjxOs4fmNk0,"Beginner Guides (Beginner Guides, Jitter & 3D Visuals)",4415,2015-08-12,106.34,-51.67,-20.04
MUST1002,Max MSP Tutorial 04a1: Introduction to MSP,https://www.youtube.com/watch?v=RDbh5-RtSa4,"Beginner Guides (Beginner Guides, MSP Audio DSP & Synthesis)",4403,2010-08-13,47.45,-63.94,-1.84
Andy Hosker,"MAX/MSP, Arduino and Electric Guitar",https://www.youtube.com/watch?v=o27DSxBGOWY,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, MIDI & Serial Hardware)",4331,2012-08-12,-61.76,-59.51,74.52
dearjohnreed,Max 7 Tutorial #45: Using Audio to Drive Effects,https://www.youtube.com/watch?v=t7yGSNenS8I,"Jitter & 3D Visuals (Jitter & 3D Visuals, MSP Audio DSP & Synthesis)",4326,2017-08-11,14.45,76.55,-24.17
discharj,Beatwife's SPECFREEZE WARP - Max For LIve ( m4l ) Patch,https://www.youtube.com/watch?v=XrwRZwjEMgQ,"MSP Audio DSP & Synthesis (MSP Audio DSP & Synthesis, Max for Live Integration)",4317,2010-08-13,-22.49,-25.59,35.36
jamesrmooney,Introduction to MaxMSP: Sub-patching part 1 - Encapsulation using the Patcher Object,https://www.youtube.com/watch?v=EW9glwLu5xw,Beginner Guides (Beginner Guides),4260,2010-08-13,56.83,-18.97,-30.0
